,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,97f0bfed-3c7c-4283-84c7-28bcaf380a40,RED_ASIST1,move,0:5,0:5,,,,,pre-game
1,29f5cab8-1d75-40aa-8179-27a9020f60b3,RED_ASIST1,no thanks,01:56:00,01:56:00,,,,,pre-game
2,40e4e180-331c-4843-b698-111adcc9a247,BLUE_ASIST1,okay there's three severe rooms three moderate rooms and three mild rooms in terms of danger,3:0,3:6,,,,,pre-game
3,fd282025-b74f-447f-b219-61e05bd3e119,BLUE_ASIST1,I don't think there's any point in telling you exactly which ones they are because you'll forget immediately,03:11:00,03:15:00,,,,,pre-game
4,df11a387-cd76-47d8-98be-717633bf3582,GREEN_ASIST1,yep,03:21:00,03:21:00,,,,,pre-game
5,62746d01-b18d-4417-baa5-234ce0ab9a77,BLUE_ASIST1,I can try it at Market do you want me to go and Mark those or do you want me to like help and clear rubble and stuff,03:19:00,03:24:00,,,,,pre-game
6,36bd636f-3caa-45ab-84e1-ef4e2c27a96f,BLUE_ASIST1,yeah,03:34:00,03:34:00,,,,,pre-game
7,3c05157a-6271-47cb-a763-86c08120bde5,RED_ASIST1,okay okay,03:49:00,03:49:00,,,,,pre-game
8,fd72515a-4907-4520-8202-26675220e88e,GREEN_ASIST1,no I transporter here I think we should start along the a section and go all the way to D and E and F and whatnot but this is specifically to medic I wouldn't step in a room with like because you I think you you're able to see the rubble so you don't want to get trapped so if you C Rubble don't enter that room unless the engineer Zone already because I won't enter into that room but I will label that there's Rubble but I'm gonna I'm gonna,03:26:00,03:56:00,,,,,pre-game
9,2f00ea50-9b1e-4a77-b847-959d273462e7,RED_ASIST1,come,4:2,4:2,,,,,pre-game
10,bb9dbba4-af2b-432f-91f4-ea2fc8c76ab0,GREEN_ASIST1,along medic to every single room and I would prioritize the regular victims until the engineer gets to you because,03:56:00,4:6,,,,,pre-game
11,a4819833-7805-47d9-a7e6-a76b3b60a027,GREEN_ASIST1,I think the critical victims are more so in the rubble packed rooms but I can't get out of those yeah,4:5,04:13:00,,,,,pre-game
12,497cd3f8-4fc7-49a7-b694-aa11ea0425dd,BLUE_ASIST1,the severe room c yeah they're in there most likely in severe rooms,04:12:00,04:15:00,,,,,pre-game
13,327cba31-672e-4ddd-9ade-952e6f434178,BLUE_ASIST1,most of the dangers in the middle or on the east as well,04:34:00,04:38:00,,,,,pre-game
14,4d069e03-2c2d-4410-8fbe-a29eefc59d69,RED_ASIST1,yeah that makes sense yeah I have I just I have knowledge that there were meetings going on at the time of the disaster and most meetings were being held on the right on the East right side of the map okay,04:14:00,04:32:00,,,,,pre-game
15,b48cb938-556c-40ce-a930-ce88b61c8de1,GREEN_ASIST1,I've things with two or more attendees and it was a management meeting lunch or a project meeting button,04:39:00,04:45:00,,,,,pre-game
16,bfc5ca79-346c-4f57-a7ca-0d84b01faec1,BLUE_ASIST1,I think we start on the right start on the right not on the left yeah start on the right,04:45:00,04:49:00,,,,,pre-game
17,9629f286-fa94-41b1-995f-d91b6c250634,GREEN_ASIST1,starting to die so let's you want to go from l.a. all the way to a or em all the way to a,04:47:00,04:54:00,,,,,pre-game
18,316c7f0c-fda6-4dc0-90c6-682d2ac0d4f2,BLUE_ASIST1,yeah,04:54:00,04:54:00,,,,,pre-game
19,94fdd49c-4917-4d10-af7a-3cfe42fc93b2,RED_ASIST1,okay,04:55:00,04:55:00,,,,,pre-game
20,5fb5ab8d-854b-466e-8b70-970c24ede834,GREEN_ASIST1,okay let's let's hit em on the far right let's go all the way down,04:56:00,04:59:00,,1a,,action-directive,
21,a9f05cea-c11f-49ed-b2c7-ef34907e1df9,GREEN_ASIST1,okay,5:1,5:1,,1b,1.0,accept,
22,4d094a80-b1e6-459d-875b-06320869af3d,BLUE_ASIST1,notice that M1 and M3 both are hazards K2 and j4 are as well on that side,04:58:00,05:10:00,,2a,,assert,
23,f2d45b4b-9d2e-4d9b-8def-d0ddafa61ea8,RED_ASIST1,okay I die,5:9,05:10:00,,2b-1,1.0,acknowledge,
24,18a93d56-fe7f-41a6-bbd2-9b23078956d8,GREEN_ASIST1,okay so so M M1 is a hazard what else,05:10:00,05:13:00,,2b-2.3a,3.0,acknowledge.info-request,
25,1c133022-c2e5-4659-a130-1f89fb2724d1,RED_ASIST1,M3,05:12:00,05:12:00,,3b,3.0,acknowledge,
26,ab25c0fc-4454-47d2-acee-008a42556c54,GREEN_ASIST1,okay so I'm going to go into M2,05:15:00,05:16:00,,3c,,acknowledge,
27,2dfeb841-0b78-4c09-aedb-6ea16c534fb6,GREEN_ASIST1,oh no I can't really do anything in there but I can pull what type of victims in there so yeah critical victim here,05:18:00,05:25:00,,4a,,assert,
28,faac99f1-8d5d-45d2-892d-cc54acae7bde,BLUE_ASIST1,also if you come across a victim just put them outside the room,05:26:00,05:29:00,,5a,,action-directive,
29,b13e312e-39f1-48a1-8e32-6fad8e0e6d14,GREEN_ASIST1,there's there's no victim in M2,05:29:00,05:33:00,,5b,3.0,info-provide,
30,1a78b407-04c7-4dda-b31d-dcb077f26816,GREEN_ASIST1,M3 also has a critical victim,05:36:00,05:37:00,,5b+,3.0,info-provide,
31,3de11847-21f7-4bfd-9375-88b353b3f0da,BLUE_ASIST1,of course,05:38:00,05:38:00,,5c,,acknowledge,
32,2009a96f-047e-4530-878d-0e805148ac13,RED_ASIST1,okay,05:39:00,05:39:00,,,,,
33,440d18b6-a033-468e-828e-bb7e3c7769d0,GREEN_ASIST1,I'm going to the elves now let me know when somebody's healed you can leave you can leave them out in the hallway,05:41:00,05:45:00,,6a.7a,,commit.action-directive,
34,6c659e92-ea69-46d6-ab41-a712802436a8,BLUE_ASIST1,medic where are you,05:45:00,05:46:00,,8a,,info-request,
35,49fb638c-a6ff-42fa-b197-0ddba465d81d,RED_ASIST1,I'm popping in M3 looking for the,05:46:00,05:49:00,,8b,3.0,info-provide,
36,73ac13bf-1af1-4dae-ab94-d45d06afc403,GREEN_ASIST1,nope victims,05:50:00,05:50:00,,,,,
37,a1fc4ebe-fd14-42fd-9f65-f0761e60bab6,BLUE_ASIST1,there's M3 has danger I'm going to come,05:48:00,05:53:00,,9a.10a,,assert.commit,
38,ae320747-fe36-4c99-9f2b-df822cb039ea,RED_ASIST1,okay M3 yellow M3 has a critical,05:52:00,05:54:00,,9b.10b,3.0,acknowledge.acknowledge,
39,9c8eab22-c850-483a-a69b-52ec0df8d385,GREEN_ASIST1,okay let me know when you see it,05:57:00,05:58:00,,11a,,action-directive,
40,79d9ee94-cd3b-4748-8f41-5c9f0c4af505,BLUE_ASIST1,I'm here I'm here I'm clear and Rubble,6:2,6:3,,12a,,assert,
41,701e2267-c0e1-4dd6-8b29-b2dea9123050,RED_ASIST1,I need someone to heal the critical and there's also a normal one with B,05:59:00,6:3,,13a,,action-directive,
42,62c55557-85fb-4174-9836-fa8cb0fa16ac,GREEN_ASIST1,okay,6:6,6:6,,13b-1,1.0,acknowledge,
43,aefcd140-4a1b-4dc0-abe0-0af8d365bdc3,BLUE_ASIST1,I can take the normal,6:9,06:10:00,,13b-2,3.0,accept,
44,86b17e4f-3e46-4977-a7bf-47eefea64986,RED_ASIST1,okay yes it's a b,6:9,06:11:00,,13c,,acknowledge,
