,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,7055b374-2da0-4d2d-bf3b-978c81203889,BLUE_ASIST2,pathetic,01:10:00,01:10:00,,,,,pre-game
1,80a6cf4a-b168-4e2a-b810-ad31c30fd2fd,BLUE_ASIST2,open up,01:13:00,01:14:00,,,,,pre-game
2,f7122780-2873-4b8a-ae73-fde513d47d78,BLUE_ASIST2,paper dispenser,01:47:00,01:47:00,,,,,pre-game
3,21a2eb2d-33b8-4b48-981e-5b1d1c8c67ea,BLUE_ASIST2,okay participants the one minute timer is up of these close that's like a fair die that means light,03:38:00,03:45:00,,,,,pre-game
4,3f6d9688-8d25-4235-8922-b5678920cdf7,BLUE_ASIST2,okay we are about to start issue 1 C reminder you are encouraged to meet or identification and sight,03:51:00,4:1,,,,,pre-game
5,80c76d6e-c8bf-43b1-8099-6f3a70027b5d,BLUE_ASIST2,always start most of the beautiful for example if you are transported C is the friend smaller at the start of every please refer to your teammates with yellow expecting close actually okay let's get ready for one note that gravel role at the starting zone will be B in place for two minutes you may use this time for discussions if you wish,4:2,04:30:00,,,,,pre-game
6,aef534fe-2dae-4a64-8939-f9db6b398253,BLUE_ASIST2,okay there's only one for me,04:31:00,04:34:00,,,,,pre-game
7,7abd7abd-ca45-4dbd-8231-047a83f7f6d4,BLUE_ASIST2,I think it's not over,04:38:00,04:40:00,,,,,pre-game
8,56206b63-cf0d-47d3-b910-848b4e8cc658,RED_ASIST_2,yes,04:54:00,04:54:00,,,,,pre-game
9,120bb0d4-7d15-430c-9739-94d8aa11b555,BLUE_ASIST2,so this is engineer in my critical Mission information I saw that it gave me we have severe moderate and Mild rooms and critical condition victims are likely to be in the severe room so I'm thinking we should Target the critical victims first to get the most points and then after that we can speed through and get um,04:54:00,05:14:00,,,,,pre-game
10,a25ac0b7-ea51-4c4c-ba3d-2bd8b2d53b3f,BLUE_ASIST2,the leftover victims that should give us the other points what do you guys think,05:15:00,05:18:00,,,,,pre-game
11,9f460c1a-f8e6-4421-94cd-5a8c24de8602,RED_ASIST_2,that sounds good so does it tell you which rooms are which,05:18:00,05:22:00,,,,,pre-game
12,9ad011b2-c8c0-444d-8fc1-45656abedee5,BLUE_ASIST2,it tells me which it has like so for example it says severe and it shows me three rooms those being i4a E5 C4 so it gives me three of the rooms not every room that would have a critical,05:20:00,05:37:00,,,,,pre-game
13,63053a41-395e-4061-aa15-db5b5bcc5e33,BLUE_ASIST2,purse,05:39:00,05:39:00,,,,,pre-game
14,812ba715-5c07-4d8f-a9a7-52ce5c12156a,RED_ASIST_2,wait you said i4a C4 and which other room,05:38:00,05:41:00,,,,,pre-game
15,a2609e44-ce90-421d-9da3-f1f6049b672e,BLUE_ASIST2,E5,05:41:00,05:41:00,,,,,pre-game
16,45a840b9-ca37-481e-9dfb-938c83835411,RED_ASIST_2,B5 so those ones are more likely to be severe,05:42:00,05:44:00,,,,,pre-game
17,b822e777-a6bb-4db4-848c-fe2c3017a75d,BLUE_ASIST2,yeah those ones are severe damage rooms and those ones are going to be more likely to have the critical victims,05:46:00,05:51:00,,,,,pre-game
18,bb84df41-b8c7-42c1-a5d5-a72c81fa0da7,GREEN_ASIST2,pass,06:16:00,06:16:00,,,,,pre-game
19,758a41ec-4fb2-4d30-b72b-be2f76a786a4,RED_ASIST_2,okay so this is the medic speaking I just got a list of rooms where meetings happen so I assume that these are the rooms that are most likely to have people and then so these are the rooms that we should check first C4 E5 and i4a were all included on that waste as well as A2 B9 D2 I2 M3 M1 but i-i have its we don't need to remember that but they're spread out,05:53:00,06:22:00,,,,,pre-game
20,a14b9e6e-f9fc-453a-a703-d43a46e7f2ad,BLUE_ASIST2,meetings at work by C so this is engineer I,05:55:00,06:25:00,,,,,pre-game
21,3d0e3688-9e26-4cc1-b29b-4cda79b41417,RED_ASIST_2,okay,06:38:00,06:38:00,,,,,pre-game
22,6ec6b6c4-4921-49c4-b4b4-1c3462877c32,BLUE_ASIST2,notice you said M3 B9 A2 I2 those i c are mild and I2 is moderate so we could go down the list of severe to moderate to mild damage to get the I guess the most concentration of critical victims,06:25:00,06:40:00,,,,,pre-game
23,2919c72e-958d-4331-bc9b-2ae97e2f651c,RED_ASIST_2,so you said I2 is moderate,06:40:00,06:42:00,,,,,pre-game
24,b6f6ad2f-4682-49eb-a89c-2b349795be50,RED_ASIST_2,what are them,06:44:00,06:45:00,,,,,pre-game
25,bf61e66f-920a-4744-93dc-1f65ab10c58d,BLUE_ASIST2,yes M3 is mild B9 is mild and A2 or mild,06:44:00,06:49:00,,,,,pre-game
26,b744d539-4073-456d-8c09-ea77b06d6112,RED_ASIST_2,okay,06:50:00,06:50:00,,,,,pre-game
27,28b7db46-5b3f-44b2-a43d-80d9cc47736b,RED_ASIST_2,okay,06:53:00,06:53:00,,,,,pre-game
28,ee0af2bd-eb15-4724-bd6c-1b1e23ebac4c,BLUE_ASIST2,and,06:52:00,06:52:00,,,,,pre-game
29,31e18b33-38ef-4ab4-bc66-ed225bae61ed,BLUE_ASIST2,all right,06:55:00,06:55:00,,,,,pre-game
30,34eb4846-69bf-4676-8e7b-6dbfc0b4e99f,RED_ASIST_2,open for any information about D2 or M1,06:53:00,06:57:00,,,,,pre-game
31,7f77d535-1a9c-4e88-a353-49af9f7fa01b,BLUE_ASIST2,yeah D2 and M1 are moderate,06:56:00,7:0,,,,,pre-game
32,9513651b-324e-4522-8132-9df6fce4964f,RED_ASIST_2,transporter did you have any information,7:1,7:4,,,,,pre-game
33,38e69408-0243-4f48-932d-f7f2f234d6e6,RED_ASIST_2,oh,07:15:00,07:15:00,,,,,pre-game
