,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,4ff823eb-19d0-454f-a26e-1696ec8cfc59,RED_ASIST_2,medic is back,2:6,02:10:00,,,,,pre-game
1,da04be83-07f6-41ac-aaf3-add90da90831,GREEN_ASIST2,The Transporter,02:14:00,02:14:00,,,,,pre-game
2,c775cf9f-9110-449f-8020-dbb179235dcc,BLUE_ASIST2,engineer Zeus well,02:13:00,02:16:00,,,,,pre-game
3,e76fd7ef-de3a-4099-9da4-e9601c890cb8,GREEN_ASIST2,yes,02:39:00,02:39:00,,,,,pre-game
4,eefa8fad-a543-4bc6-b4ff-fbc4ff74e1b1,RED_ASIST_2,C,04:10:00,04:10:00,,,,,pre-game
5,9e66a242-cc0e-4ddf-9abf-315ba13f6a6a,BLUE_ASIST2,night,05:40:00,05:40:00,,,,,pre-game
6,175c21fd-2e64-444e-8667-a66341624ca7,RED_ASIST_2,okay so let's see what we have so I got some stuff in B5 and B8 have of meetings that's towards the top side and C 2 has management meeting okay well,05:39:00,05:58:00,,,,,pre-game
7,0543a053-24b9-4c82-bb33-00a2b07bc614,BLUE_ASIST2,those all have critical patients,05:58:00,05:59:00,,,,,pre-game
8,1a6e1c23-29ac-46fa-aaa7-8e1ecd50f34c,BLUE_ASIST2,yeah,6:1,6:1,,,,,pre-game
9,b227d127-1754-4e40-8626-8516262f6d56,GREEN_ASIST2,okay,6:5,6:5,,,,,pre-game
10,54bf41ed-1f2b-42ca-aa73-6f71df48f820,RED_ASIST_2,those are critical okay maybe we should focus on critical room sometime earlier,6:1,6:4,,,,,pre-game
11,6a7b4ae9-ea7d-43c2-843c-cf59317e95cf,GREEN_ASIST2,that's true,06:17:00,06:17:00,,,,,pre-game
12,e37483b8-cd60-488f-97c8-20a10133d267,RED_ASIST_2,oh just like put them along a wall or something like that okay,06:13:00,06:17:00,,,,,pre-game
