,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,a251cb0e-772f-4716-a8aa-6e337109af63,BLUE_ASIST1,oops,01:53:00,01:53:00,,,,,pre-game
1,a9d04cf3-1d6e-4043-9f00-5ad06a175d09,RED_ASIST1,no questions,01:58:00,01:59:00,,,,,pre-game
2,54ad27a2-3ee6-4e12-8c5b-946471ce2f34,GREEN_ASIST1,blue question question,01:59:00,2:5,,,,,pre-game
3,454bd15f-5a04-466f-8abb-0c617b49307f,BLUE_ASIST1,okay where is the concentration of of people,02:13:00,02:18:00,,,,,pre-game
4,8f61b83a-a4c1-4123-842e-a8c868784c28,RED_ASIST1,the meetings are going to be on the left side this time around,02:14:00,02:17:00,,,,,pre-game
5,97c8c581-4254-4674-b0a0-83dfb2382ede,RED_ASIST1,okay,02:24:00,02:24:00,,,,,pre-game
6,8095df1e-e5b9-4c14-a2bd-863d8d8b2192,GREEN_ASIST1,I think,02:32:00,02:32:00,,,,,pre-game
7,6bed7b43-76f6-40de-88c1-e271ca50dc1e,BLUE_ASIST1,left side all right I got a lot of Hazards in the GF any area and that usually indicates a lot of critical victims which are worth more points so,02:21:00,02:34:00,,,,,pre-game
8,7784acc7-faee-45bd-b163-06d5c939140c,GREEN_ASIST1,yeah I think I'm going to Mark exactly what I did last time but we should actually go for the critical victims the first,02:37:00,02:42:00,,,,,pre-game
9,60ac0c3f-ee7a-4585-87da-dc138003f037,GREEN_ASIST1,okay,02:56:00,02:56:00,,,,,pre-game
10,445eb3f8-e035-48fd-a3a6-86fae06e406c,BLUE_ASIST1,I don't think you should go all over the place I think you should like just stick to one area at first that's where we will be because we can't keep up with you and if you go everywhere you won't be transporting victims back it's much faster for you to stay in the area that we are and transport victims back after scanning,02:41:00,02:58:00,,,,,pre-game
11,0cdee2cc-3032-4cab-af1d-5c3a78f3663b,GREEN_ASIST1,so what are you should I cover first the like a through C,3:1,3:5,,,,,pre-game
12,f4c4b3f3-4305-4277-add5-54e32219e2ed,GREEN_ASIST1,okay,03:11:00,03:11:00,,,,,pre-game
