,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,199bb79f-5b0c-4b57-907f-10b98599d723,RED_ASIST3,open,01:49:00,01:49:00,,,,,pre-game
1,838a2c9a-f536-49c8-b4d3-8ac542ee6603,GREEN_ASIST3,oh yeah so,01:56:00,01:56:00,,,,,pre-game
2,64ca55b3-ef33-420f-84a4-fd9e9cb1bd90,BLUE_ASIST3,this is the engineer does your map still say that we have to head to M1,01:52:00,01:57:00,,,,,pre-game
3,0148beca-3d5f-4d79-bf1d-d3606997babe,RED_ASIST3,this is the medic and yes we have the I have the same,2:2,2:5,,,,,pre-game
4,8ac1a121-4ec7-4fc6-83b4-45f40252e5d9,BLUE_ASIST3,M1 still,2:4,2:5,,,,,pre-game
5,c7d8f353-e1b4-4156-b953-ad34145ea140,BLUE_ASIST3,all right,2:8,2:8,,,,,pre-game
6,4b61f74f-9ad7-408e-85d4-e0ce8d0c8603,RED_ASIST3,same thing M1 M1 M3 and then we can go i4a and then I2,2:7,02:14:00,,,,,pre-game
7,5655a558-b0d4-40f4-860b-2d1d7e13fde2,BLUE_ASIST3,all right according to the information I have M1 is some moderate room and M3 is mild in M1 we could find a victim Trouble game with critical damage,02:11:00,02:30:00,,,,,pre-game
8,1a8d4874-b648-4c99-a297-503417f07cc4,GREEN_ASIST3,it says in mindful that two or more attendees and it has three bullet points that says management meeting lunch and project meeting so how do I know where those are,02:37:00,02:47:00,,,,,pre-game
9,52f2a4e3-aa2f-4c18-94fe-9c96a2943b3d,BLUE_ASIST3,I thought they had an a,02:48:00,02:49:00,,,,,pre-game
10,0e7da1ff-7d64-4979-9f2e-abfcfbb66ae9,RED_ASIST3,does it does it have the number and letter,02:50:00,02:51:00,,,,,pre-game
11,f87efdda-b002-43f8-a8a2-ea0df7751c67,GREEN_ASIST3,no no little now letter,02:55:00,02:56:00,,,,,pre-game
12,90d7724d-c947-40c9-aad0-f276a8e4c59d,BLUE_ASIST3,I thought they had answered your question on that,02:58:00,3:0,,,,,pre-game
13,256a631e-aa95-4d1c-b47c-234ead3d3b2e,GREEN_ASIST3,it's a door more attendees one attendees and canceled,3:6,3:8,,,,,pre-game
14,68e9c00b-2504-499a-9084-62839d96fa4e,RED_ASIST3,let's just all go together do this,03:13:00,03:15:00,,,,,pre-game
15,534c8b62-0377-4b40-959a-5ff3d92aec3e,GREEN_ASIST3,yeah yes,03:17:00,03:18:00,,,,,pre-game
16,db6a5333-a4ca-42f0-a36b-e82f3034ac8f,RED_ASIST3,yeah,03:17:00,03:17:00,,,,,pre-game
