,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,9d9655a1-6117-4c20-988e-1a6281cf571b,GREEN_ASIST3,really not like others,0:5,0:8,,,,,pre-game
1,abf33776-1f32-4711-b901-98d4b3b37ca8,BLUE_ASIST3,it's open,01:15:00,01:15:00,,,,,pre-game
2,58a13b9b-c8e9-4ac6-b187-39f82836f843,BLUE_ASIST3,none,03:31:00,03:31:00,,,,,pre-game
3,3d43b62d-d3c1-4c25-bc10-a87c5b851dc9,RED_ASIST3,is medic now,03:34:00,03:34:00,,,,,pre-game
4,0ad6e35a-bb5b-47ff-bbc1-828d150650d9,BLUE_ASIST3,this,03:40:00,03:40:00,,,,,pre-game
5,7ec2639e-32f6-4c39-b116-4766a33503a3,RED_ASIST3,okay so on the B medic on the left side in A2,03:54:00,4:1,,,,,pre-game
6,6c9faca6-fa6c-4d03-a37b-693329b23823,RED_ASIST3,it's right next to the room we started in there should be a meeting as well as up in B9 which is the top side and your Zone a and then C4 as well which is about halfway up the left side of the map and then there's a lot of meetings going on on the right side in the green section as well as M3 so blue top right and M1 which is also on the right side,4:2,04:30:00,,,,,pre-game
7,8b1d530b-23d0-481c-a6e5-f3004edd6ff2,GREEN_ASIST3,this is transporter does it say what the meetings are because on my screen I've got a list of meetings that have been canceled and not canceled,04:30:00,04:38:00,,,,,pre-game
8,72e36345-543f-465f-a4d3-e05aebfd2f5e,RED_ASIST3,of course so we have human resources meeting on the left side,04:39:00,04:43:00,,,,,pre-game
9,6889e6f5-8e06-4f68-8608-8298cb145aa4,RED_ASIST3,okay we have zoom2 from office,04:49:00,04:52:00,,,,,pre-game
10,385c0ac9-00d6-4cf9-a44a-6c98332e4d10,GREEN_ASIST3,that seems to be a mid like lower-end attendees both the zoom meetings have been canceled,04:44:00,04:55:00,,,,,pre-game
11,76346145-5308-45d9-aa8f-0e7381da02b2,RED_ASIST3,okay so that eliminates room B9 then as well as room I2 we have security training,04:55:00,5:3,,,,,pre-game
