,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,c1036ddc-94ac-4fd8-bec0-7128f320636d,BLUE_ASIST2,blue,0:1,0:1,,,,,pre-game
1,3389e07a-59f3-442d-afc4-429d5366736e,GREEN_ASIST2,you better now than ever,0:7,0:8,,,,,pre-game
2,f54af268-fdd0-4eb1-aa82-7f761915bc3e,GREEN_ASIST2,it is C over 2 by the way right,01:27:00,01:29:00,,,,,pre-game
3,0b517d71-cf3a-496f-a2f2-8b23b9a8e6a3,BLUE_ASIST2,I'm server too,01:25:00,01:25:00,,,,,pre-game
4,c1f36b7f-5d11-4b16-bc90-e451fcee3b52,BLUE_ASIST2,okay I went to a server one,01:30:00,01:31:00,,,,,pre-game
5,a535aab4-0741-45c3-9034-9a7f628700e6,GREEN_ASIST2,gotcha,01:43:00,01:43:00,,,,,pre-game
6,f1fe12ca-2a8f-4f11-8e35-3fd70b18e8e1,BLUE_ASIST2,there is a wall in the way,02:22:00,02:23:00,,,,,pre-game
7,afc0fb33-fbdf-4990-b48f-a8a99a90f072,BLUE_ASIST2,okay so I guess we can talk so I guess we can talk amongst ourselves in,02:59:00,3:5,,,,,pre-game
8,17a3ea93-ded7-4b59-8abb-b8f745d11c44,RED_ASIST_2,red,03:42:00,03:42:00,,,,,pre-game
9,acc51818-7f5e-4b08-b16f-b2aec6c9fff3,BLUE_ASIST2,okay this is so so from what we saw earlier i4a there were three critical victims it look like so I guess we should we would need three people search quickly so we can transport all three of them I guess,03:32:00,03:45:00,,,,,pre-game
10,af994b29-0551-4fcb-8df1-36095264acbc,RED_ASIST_2,yep,03:49:00,03:49:00,,,,,pre-game
11,e8997032-41b5-47af-bf44-2514896cbc31,BLUE_ASIST2,yep,03:53:00,03:53:00,,,,,pre-game
12,5661e3cf-cc89-4117-8c2f-47118d35e114,RED_ASIST_2,mmm,4:6,4:6,,,,,pre-game
13,5f39574d-43df-4e0c-95f5-c93b57181478,BLUE_ASIST2,that's not smart,4:4,4:5,,,,,pre-game
14,43cbb84b-d440-4b0a-8fd8-0d6fa9fb3de6,GREEN_ASIST2,okay so you want to do the same like style where we start in that top right corner I think the best way to go about is like even if it takes a little bit of time at the beginning for you two to get victims out yourselves if I'm running around and just marking doors I think we can save a lot of time not looking into rooms,03:52:00,04:11:00,,,,,pre-game
15,8f4fb262-3bb0-4994-af34-161c951cc114,RED_ASIST_2,yes,4:6,4:6,,,,,pre-game
16,a6db0157-bcbb-4df5-b5d2-6600cd3381dc,RED_ASIST_2,yep,04:14:00,04:14:00,,,,,pre-game
17,fab1783a-4ccc-4bf3-92a6-77040e2f0551,GREEN_ASIST2,right,04:18:00,04:18:00,,,,,pre-game
18,2f35495e-f09f-4558-bd41-612345ab32e6,BLUE_ASIST2,yeah so so the medic and I will work on trying to get as much as many victims rescue as we can and you mark off the doors and then I guess after that it wherever I see Rubble or or if you are trapped room room ceiling I'll fix that if you get stuck I will also come in help,4:7,04:25:00,,,,,pre-game
19,9a067ace-003b-469c-ba6b-c1a99ef2c504,RED_ASIST_2,yeah,04:27:00,04:27:00,,,,,pre-game
20,fa653051-ff03-4049-9019-c55bcb86b671,GREEN_ASIST2,okay medic what what did you say the meeting rooms were outside of the I4,04:26:00,04:32:00,,,,,pre-game
21,b6e1c4fb-feac-4253-9004-ea0a62e16b69,GREEN_ASIST2,are you said,04:35:00,04:37:00,,,,,pre-game
22,64194e7b-d621-4565-b813-08210c7eeafd,GREEN_ASIST2,M1 M3 okay,04:43:00,04:44:00,,,,,pre-game
23,6ad75c5f-bc60-471c-a5b2-52f9b9135060,RED_ASIST_2,so on the right side you mean like on the map yeah on the right side there were I2 that i4a then M1 and M3 D4 yeah in the middle they were D2 and E5,04:30:00,04:47:00,,,,,pre-game
24,0915513a-4050-4e33-ab4b-19593d15a1f2,GREEN_ASIST2,D2 E5 okay,04:50:00,04:52:00,,,,,pre-game
25,7162e447-86df-45e2-99ea-9357f7cd82fc,RED_ASIST_2,and on the left side there A2 B9 + C4,04:51:00,04:55:00,,,,,pre-game
26,c3685df8-2c81-405b-a7d7-b425cc4b9c86,RED_ASIST_2,yeah I do it,5:0,5:1,,,,,pre-game
27,a8c8a3ac-71d8-4210-a2eb-d2dfe4fd302b,BLUE_ASIST2,it appears to be the case,5:1,5:2,,,,,pre-game
28,df67a925-7466-4246-88a7-ff7da0545edb,GREEN_ASIST2,okay you have that information available later correct okay we'll just we'll start on the right and work our way left,04:58:00,5:5,,,,,pre-game
29,ed26ade6-da02-46d5-b7e4-2e341e2ad182,BLUE_ASIST2,that sounds good,5:6,5:6,,,,,pre-game
30,3c56a645-8d33-4e6d-830a-274013fe6fb2,RED_ASIST_2,mmm,5:6,5:6,,,,,pre-game
31,96c36afc-9eb5-4c5c-9d0f-93c78d4815b7,GREEN_ASIST2,okay,5:7,5:7,,,,,pre-game
32,93ce0446-926d-4fa1-b3d2-ae8411f02db9,GREEN_ASIST2,go team go,05:11:00,05:11:00,,,,,pre-game
33,384a7200-c5ca-4539-a4d5-3255a9ad957f,GREEN_ASIST2,and then we do I think we should have some sort of system for marking like when we get a victim out,05:18:00,05:23:00,,,,,pre-game
34,b058051a-eb3e-4615-938c-9d19f3e1bad3,RED_ASIST_2,yeah that's good well it's taking,05:23:00,05:24:00,,,,,pre-game
35,6844dbd7-eba1-41c5-82e9-8e3426f7cf8f,BLUE_ASIST2,then we will put no victims right,05:25:00,05:26:00,,,,,pre-game
36,458e47be-f872-46d4-84f9-ecbd7360c8d5,RED_ASIST_2,mmm,05:30:00,05:30:00,,,,,pre-game
37,4740425f-2bac-49f3-90eb-a90271b02c7e,GREEN_ASIST2,yes yep you're right,05:29:00,05:31:00,,,,,pre-game
38,157b93b7-d320-4842-aa67-d7575b0d8224,BLUE_ASIST2,all right so same strategy,05:34:00,05:35:00,,,,,pre-game
39,7ae22b8c-8740-46c9-ac8c-65fb3a96e6d4,GREEN_ASIST2,cool beans,05:36:00,05:37:00,,,,,pre-game
40,1572f5dc-d4ab-490a-9f26-61392fdbc0da,RED_ASIST_2,I see the a here,05:37:00,05:38:00,,,,,pre-game
41,6745b43b-3475-432b-81d5-d0830f68801a,BLUE_ASIST2,y'all see what you can do on your own will I'd work my way there slowly,05:38:00,05:41:00,,,,,pre-game
42,ec37e6e5-c906-4b85-a9fd-914bc8e42f2d,GREEN_ASIST2,your dad's you're totally good that's the game plan,05:42:00,05:44:00,,,,,pre-game
43,63fffc73-44cf-4811-938f-74681cbef222,GREEN_ASIST2,nice,05:47:00,05:47:00,,,,,pre-game
44,a00ea334-90df-410e-b9a5-89787f1513c0,RED_ASIST_2,also it's the engineering building i c interesting,05:43:00,05:45:00,,,,,pre-game
45,7e28122d-bc30-420c-ab2a-fd405d649c60,RED_ASIST_2,K-O-K I4,05:49:00,05:52:00,,,,,pre-game
46,690d9dc5-889f-4172-b88b-97201c0f10e4,RED_ASIST_2,role most of these are empty,05:58:00,05:59:00,,,,,pre-game
47,31222f64-5b88-4f15-a822-9cf0a61c8b1a,GREEN_ASIST2,that's why I'm thinking like I don't want to waste time,6:1,6:4,,,,,pre-game
48,aa52567d-eda7-4860-a303-6b415ba89c3a,GREEN_ASIST2,looking through empty room so I don't want you guys to have to waste time looking through empty rooms this most of them are empty,6:8,06:12:00,,,,,pre-game
49,ce807d16-18ce-45b4-aa34-abbcf158d3ed,BLUE_ASIST2,yeah all right sir,06:14:00,06:15:00,,,,,pre-game
50,6bd4ce7e-80ff-4e0d-8d44-55d1e86f21bf,BLUE_ASIST2,let's open this up,06:17:00,06:18:00,,,,,pre-game
51,cd009670-54f6-4b0e-9d43-c3c0ddd35679,BLUE_ASIST2,okay we need one more person here,06:31:00,06:33:00,,1a,,action-directive,
52,c4e3138d-1c98-4b35-b81e-1575acdc63ac,RED_ASIST_2,I'll give you the role of these are C,06:31:00,06:32:00,,2a,,assert,
53,73165b53-5fd0-4863-a7cc-e937273f369f,BLUE_ASIST2,okay,06:35:00,06:35:00,,2b-1,1.0,acknowledge,
54,a5d462b9-896b-47d2-8405-7358609f5753,GREEN_ASIST2,okay,06:40:00,06:40:00,,1b.2b-2,1.0,accept.acknowledge,
55,93fc21cd-2880-42a4-9f32-0971b6c7beee,RED_ASIST_2,okay want to transport this verse like let's go,06:39:00,06:43:00,,2c.3a,,acknowledge.action-directive,
56,3c8fdcf7-470c-41c4-9b02-d2283e835cdd,BLUE_ASIST2,okay I'll try I've got one right I got what I'm transporting,06:43:00,06:46:00,,3b.4a,1.0,accept.assert,
57,d8108a6e-a953-43a1-9a11-cf3a77845fe1,BLUE_ASIST2,that goes into Zone C is that correct,06:49:00,06:51:00,,5a,,info-request,
58,2a96414d-e001-4e76-8f7c-634078f13674,RED_ASIST_2,okay even though yeah all of these very critical yet,06:46:00,06:50:00,,6a,,assert,
59,cef7c7b9-7a07-44d9-9098-134455b85c83,BLUE_ASIST2,all right,06:53:00,06:53:00,,6b-1,1.0,acknowledge,
60,92c55eb4-385f-4c36-824e-a3a9ea7bef28,RED_ASIST_2,okay,7:0,7:0,,6b-2,1.0,acknowledge,
61,9236efec-c7e8-43fe-acb7-b88b31361907,BLUE_ASIST2,okay notice,7:4,7:4,,6b-1+,1.0,acknowledge,
62,4477fd72-5880-4d58-a792-8f71dcc8f108,GREEN_ASIST2,all the rooms on the green and blue are marked,7:1,7:6,,7a,,assert,
63,8dd76f1e-b4a4-4394-acda-3982eff4083b,GREEN_ASIST2,other victims to grab,7:8,7:8,,7a+,,assert,
64,cdeaa276-f591-44db-81f1-31fdb1ca9ec4,RED_ASIST_2,after I4 let's go to j4 because it's like next door and there's like critical victim sir,7:9,07:14:00,,8a.9a,,action-directive.assert,
65,50fb1c36-d742-4607-b226-486fb3b3259d,RED_ASIST_2,okay,07:18:00,07:18:00,,,,,
66,08cf6971-1456-43a5-a19d-f38184d782e6,GREEN_ASIST2,Muhammad L3 occur,07:22:00,07:23:00,,10a,,assert,
67,d0381b63-e29b-445f-ace8-366d265debf4,BLUE_ASIST2,okay I am on the outs here let suppose C L1 j4 is a trap room it looks like so,07:17:00,07:24:00,,10b.11a,1.0,acknowledge.assert,
68,ba65b669-c24b-4dac-9fcb-e796c600fbc0,RED_ASIST_2,yeah so open up j4 tool then I'll put the third person from I4,07:23:00,07:27:00,,11b.12a.13a,1.0,acknowledge.action-directive.commit,
69,2b78c5c7-7f5e-4bca-b1c1-df5d2875be91,RED_ASIST_2,and the drop point,07:30:00,07:30:00,,13a+,,commit,
70,cf4eadb7-86cb-443e-afea-8493b0db4037,GREEN_ASIST2,okay yeah,07:33:00,07:33:00,,12b.13b,1.0,accept.acknowledge,
71,3d9e65c3-2b78-4d83-9fad-a3307e07ed8f,BLUE_ASIST2,okay I'm in j4 I am clearing out the rubble there is a critical victim and a normal victim in here,07:29:00,07:38:00,,14a,,assert,
72,b0e7f407-a810-4a26-a124-eceee8873b28,RED_ASIST_2,I'm coming to j4 undivided,07:36:00,07:38:00,,14b-1,2.0,accept,
73,dcb81569-e801-47fb-8e3b-aeec33b3cfd3,GREEN_ASIST2,okay I'm right at the door,07:39:00,07:41:00,,14b-2,2.0,accept,
74,369db74f-2a70-428d-ad51-eb80793c40ec,BLUE_ASIST2,let's see how the door is block there we go,07:47:00,07:49:00,,15a,,assert,
75,757da016-7df9-4fe6-8052-87b9df3e3c90,BLUE_ASIST2,so wait which which category is this victim,07:54:00,07:55:00,,16a,,info-request,
76,b01f4b45-2f44-4ec0-a5ad-325ef9d780f7,RED_ASIST_2,okay this is being freaking pick up the B of first leg middle so like,07:53:00,07:57:00,,17a,,assert,
77,23a39bbb-def0-47a5-b6a3-7b8a545b73c8,BLUE_ASIST2,yep that's the closest Basic close as I can get there quickly well,07:58:00,8:2,,17b.18a,2.0,acknowledge.commit,
78,850510a7-0d92-4f39-ae54-f566eb275cce,BLUE_ASIST2,icon,8:3,8:3,,,,,
79,87667bbe-4804-4922-bd0c-00d83425ead6,RED_ASIST_2,and I think the c c is,8:0,8:1,,,,,
80,d4528236-758c-466c-84f3-fb64e8289c70,RED_ASIST_2,so is this room done we're gonna do like tool,8:5,8:6,,19a.20a,,info-request.commit,
81,f2e89827-e171-45db-b1db-eed2fc74e3d1,BLUE_ASIST2,where is where is the exit oh okay I guess let me put the,8:7,08:12:00,,21a.22a,,info-request.commit,
82,d999519b-0e79-47a2-947a-85d8575a6cf3,BLUE_ASIST2,victim down and clear out the Trap,08:14:00,08:16:00,,22a+,,commit,
83,1fbb9faf-5614-49fa-ad87-0ad4c776d1f3,RED_ASIST_2,so the room Zone the right there were only two people in C4,08:17:00,08:22:00,,23a,,assert,
84,c5e54f53-26bf-4b48-a92c-9187734e1845,RED_ASIST_2,okay,08:26:00,08:26:00,,23a+,,,
85,cb031894-e8f1-4a73-8c50-6c229ad39cf9,BLUE_ASIST2,seems Seems like it I'll go ahead put down a no victim marker,08:23:00,08:27:00,,24a,,commit,
86,6410fb16-55a1-4d57-8622-92af1753d82b,RED_ASIST_2,yeah I think I can try K4 now because it's like close and they're like stairs something,08:28:00,08:33:00,,24b.25a,1.0,acknowledge.commit,
87,bdb357e1-48ba-40e1-9fa9-b840210d6616,BLUE_ASIST2,okay I guess I'll go take a look at I'll go take a look down I guess,08:35:00,08:41:00,,25b.26a,1.0,acknowledge.commit,
88,4d0e974a-813f-4799-9e17-be5e12eeb328,RED_ASIST_2,okay engineer I need your help in K4 they're like to victim here but there's Rubble,08:42:00,08:46:00,,26b.27a,1.0,acknowledge.action-directive,
89,82c29e4a-b3b9-4ba5-af26-8a7c1421ad5b,BLUE_ASIST2,all right I'm on the way,08:47:00,08:48:00,,27b,2.0,accept,
90,790fb3e6-b5c8-44a9-be11-7117f799ae87,GREEN_ASIST2,just a K4,08:48:00,08:49:00,,28a,,assert,
91,cce7adc9-22b6-4550-a2d7-e816d7996bc8,RED_ASIST_2,okay,08:49:00,08:49:00,,27c,,acknowledge,
92,f69fe53f-5b50-4515-a0be-42050b44f421,GREEN_ASIST2,I'm also on the way I can take a victim if needed,08:54:00,08:56:00,,29a,,assert,
93,b262510f-c5e0-47dd-aaf9-2ea93ab28396,RED_ASIST_2,yeah,08:57:00,08:57:00,,29b-1,1.0,acknowledge,
94,f7c82621-6756-4814-8625-6d72d51f79d5,BLUE_ASIST2,yeah you're faster transporting them than I am,08:58:00,08:59:00,,29b-2,3.0,accept,
95,a2d60fdf-95e1-486d-84dd-b958344d3625,RED_ASIST_2,okay so I'll just fix them,9:0,9:1,,29b-1+,2.0,accept,
96,9d497136-67c2-447f-b36f-5eb3d5eec201,GREEN_ASIST2,oh yep I've also cleared out,08:59:00,9:1,,30a,,assert,
97,3fe9ec87-6111-4555-a763-4bdc80d4d7db,RED_ASIST_2,okay,9:5,9:5,,30b,1.0,acknowledge,
98,4381ee80-4924-45df-8332-b0886e60bf9e,BLUE_ASIST2,okay yeah there's a victim over here,9:5,9:7,,31a,,assert,
99,7bf4cb23-defe-4097-af11-ebd30d1ea3de,BLUE_ASIST2,and yeah you can you all can identify them,09:10:00,09:12:00,,31a+,,assert,
100,1751a4e9-2754-409e-8173-52fd1f261ce7,RED_ASIST_2,victim wait up I'll tell you what these types are the last ones a the right one is B,9:7,09:14:00,,32a,,commit,
101,058cc248-fd2e-472d-8934-51a86a9b0512,GREEN_ASIST2,I have a,09:15:00,09:15:00,,,,,
102,8c6b95a1-1620-49ac-b275-3ea14794810c,GREEN_ASIST2,because that's the floor this one,09:18:00,09:19:00,,,,,
103,30a7b9a1-5cc1-44dd-8616-6c27165474a7,RED_ASIST_2,yeah okay I'm picking up the B1,09:16:00,09:18:00,,32b,3.0,accept,
104,2fb32ece-9a2e-4232-88bf-434d0c355499,GREEN_ASIST2,okay there is nothing and in the meeting room and E3 like you said but there's a critical and E3 just next door,09:21:00,09:28:00,,33a,,assert,
105,ada21363-8ca8-480a-b41b-10bcdad68f58,BLUE_ASIST2,what you just said there was nothing in E3 and also something in E3,09:30:00,09:32:00,,33b,3.0,follow-up-question,
106,728799bb-8345-42c5-825a-b27561f89b65,GREEN_ASIST2,or I'm sorry B,09:33:00,09:34:00,,33c,,info-provide,
107,721ba95c-1aec-44dd-a47f-17cdb6a57b74,RED_ASIST_2,in M1 there's something right and once to left,09:33:00,09:36:00,,34a,,assert,
108,c4c66345-5ece-49d5-b2a8-7bfed91fc125,GREEN_ASIST2,English,09:37:00,09:37:00,,,,,
109,aaf037ac-8a88-4c8b-948f-721f3ebdf42e,RED_ASIST_2,yep need help animals,09:40:00,09:41:00,,35a,,action-directive,
110,a366f535-f7fb-4cd7-a0ef-588708a1607b,BLUE_ASIST2,oh yeah M1 I'm I'll head towards M1 so it also seems like there's somebody in L1 let's see what we're dealing with here,09:37:00,09:44:00,,35b.36a,3.0,accept.assert,
111,1cdd46d7-a03f-4ad6-a41d-e6c9b8fdc5c3,RED_ASIST_2,engineer,09:49:00,09:49:00,,,,,
112,0adb523e-7b2f-4cc8-a008-2dea827cdf22,BLUE_ASIST2,I don't see anybody in L1 yeah,09:50:00,09:52:00,,37a,,assert,
113,1eb11742-3bb5-42d7-975b-da8c0f039c34,BLUE_ASIST2,on the way,09:56:00,09:56:00,,38a,,assert,
114,a629c18d-3fa5-4c04-b03c-8ad397ef53a8,RED_ASIST_2,I need you and M1 because there's rubble and also I need like one more person to fix this,09:53:00,09:59:00,,39a.40a,,action-directive.assert,
115,c6e9e359-8cc3-4af6-8076-a0363ec7de50,BLUE_ASIST2,on the way I am almost,10:0,10:1,,39b,2.0,accept,
116,54c47dfd-552e-455e-b2c2-712b1bf9bde0,BLUE_ASIST2,seems to be yes,10:5,10:6,,40b,1.0,acknowledge,
117,f71e5614-9f2a-46a8-8795-bb67a035c344,RED_ASIST_2,yeah,10:5,10:5,,40c,,acknowledge,
118,79d06151-8e40-4854-bbd3-c43f1dba6f6d,GREEN_ASIST2,okay also just to confirm I4 is completely clear correct okay,09:58:00,10:6,,41a,,assert,
119,86a2226f-9f1a-455a-8c45-940408a5b0da,BLUE_ASIST2,okay where are you okay,10:8,10:12:00,,42a,,info-request,
120,3d8b40f8-6b21-4ac5-ab21-69b486db1826,RED_ASIST_2,okay and room on the top like M1 I believe it's M1,10:12:00,10:16:00,,42b,3.0,info-provide,
121,4beb1ce4-8615-4cf9-86a8-e69eff7ef4fa,BLUE_ASIST2,I mean M1 isn't it has no I just I can't see which one this is its M1 storage tea,10:16:00,10:25:00,,43a,,assert,
