,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,7454e9f0-2eca-423b-8def-4ac6314abece,GREEN_ASIST2,all right do you guys respond better to like your colors or by like your job roles,01:13:00,01:20:00,,,,,pre-game
1,05e9800d-d8f2-4765-9417-1098667bb717,BLUE_ASIST2,I'm pretty job role,01:22:00,01:23:00,,,,,pre-game
2,4447d293-fc58-46ef-b8e8-c5ed04c87b51,RED_ASIST_2,yeah,01:23:00,01:23:00,,,,,pre-game
3,4d32bbc0-debc-4d72-9d4d-4bcc7041fa9f,GREEN_ASIST2,Jabra locate cool same so the thing I got briefed on was like there's one attendee and security to move resources and I think it was facilities so any room that like resemble I guess that we should check out because we'll probably for sure have someone in there and we also think it was a lunch the zoom meeting and then also a oh god oh no no no human resources,01:23:00,01:50:00,,,,,pre-game
4,9fc2d8b7-2b8d-47f8-81e0-1491d697fc19,RED_ASIST_2,I I have a list with all of the rooms,01:51:00,01:53:00,,,,,pre-game
5,28d6019f-c7c5-4660-849e-61f69aa074c1,RED_ASIST_2,like right under my map,01:55:00,01:56:00,,,,,pre-game
6,1f46826e-af26-46c4-8795-dc5b8f5ca948,BLUE_ASIST2,yellow,01:56:00,01:56:00,,,,,pre-game
7,fa15cfbb-77e6-4965-8a0e-22993f2e10e7,RED_ASIST_2,okay cool,01:58:00,01:58:00,,,,,pre-game
8,c2a13952-e81e-4193-bb5b-4d232fd7674d,GREEN_ASIST2,oh yeah oh me too okay I just noticed that okay sick the never mind yeah so,01:55:00,2:0,,,,,pre-game
9,0937a0ae-d00a-42b4-a27b-3892decfabf5,GREEN_ASIST2,is your list kind of similar to mine,2:3,2:4,,,,,pre-game
10,c16cadad-8365-4150-8b80-162aff7de516,RED_ASIST_2,yeah I it has all the stuff you said,2:5,2:7,,,,,pre-game
11,94d94d44-a1e7-4f5f-b062-3746c637ed12,GREEN_ASIST2,oh solid solid solid then I found them,2:7,2:9,,,,,pre-game
12,6482c37f-1328-4228-9434-a339e67e9319,GREEN_ASIST2,okay,02:21:00,02:21:00,,,,,pre-game
13,66cb5e21-4dd5-4b1a-bdd4-b7cd37b2439f,BLUE_ASIST2,okay my list is I think different it says rooms with no damage so I severe moderate in mild and then the severe damage room there's three are going to have a probability of critical victims being there so it's like room get the most points,2:9,02:23:00,,,,,pre-game
14,779e2c2d-a033-4d63-9bd7-48918d7ffb24,GREEN_ASIST2,so maybe we should head there to those ones first,02:23:00,02:25:00,,,,,pre-game
15,744688e5-3071-400e-b980-370102ba840a,GREEN_ASIST2,okay so,02:29:00,02:30:00,,,,,pre-game
16,2d3d1444-f27f-463b-b6a2-9f4176cfb729,BLUE_ASIST2,yes i3a E2 and A2 so they're kind of spaced apart,02:26:00,02:31:00,,,,,pre-game
17,69775484-48f5-434b-8f6d-cd8db78d741e,GREEN_ASIST2,so i3a well well well go through one more time,02:31:00,02:35:00,,,,,pre-game
18,ca4bf919-6ef8-4d71-8191-6f8ae98443db,GREEN_ASIST2,hi YouTube,02:37:00,02:39:00,,,,,pre-game
19,9edffab1-9f67-4bb1-8d9b-29b0ed10a7a0,BLUE_ASIST2,it was that i3a E2 yeah E2 and a two,02:35:00,02:41:00,,,,,pre-game
20,de7fd869-2e70-4e28-9376-de4565718001,GREEN_ASIST2,A2 should be closer so why don't we start with that,02:41:00,02:45:00,,,,,pre-game
21,e055ee07-7e44-4311-9e06-2e4f91aae59d,BLUE_ASIST2,okay,02:47:00,02:47:00,,,,,pre-game
22,e03e620f-3d15-4737-9b04-7426c978e326,GREEN_ASIST2,I think that was the first one we started,02:49:00,02:50:00,,,,,pre-game
23,4e7188d2-be90-409a-b952-0411646b2ad3,RED_ASIST_2,yeah,02:59:00,02:59:00,,,,,pre-game
24,6360951d-4580-4ad0-8c47-4c8f293c12b9,BLUE_ASIST2,I think we could maybe try doing what we did previously we're just going to go left you know left right or whatever order and clear clear the rooms and then C we can finish it like then,02:52:00,3:1,,,,,pre-game
25,4744f9c1-9fa4-4fd2-8e05-93a77450973b,GREEN_ASIST2,okay,3:1,3:1,,,,,pre-game
26,b36eb7f3-06fb-4d89-83c2-4eaf859b8032,RED_ASIST_2,but if you just try to like run through the whole map,3:2,3:4,,,,,pre-game
27,de146685-d62a-4774-947c-609d495ed4db,BLUE_ASIST2,yeah,3:4,3:4,,,,,pre-game
28,fa411bd0-8220-4322-9996-5d522836098f,GREEN_ASIST2,let's also not forget wait no never mind,3:4,3:7,,,,,pre-game
29,03747d71-dafd-487c-adbd-06dada483076,GREEN_ASIST2,because do we have their names first ER whatever I don't know,03:10:00,03:14:00,,,,,pre-game
30,d13b105f-83be-4f7e-bd62-75dfc75bbc07,RED_ASIST_2,we're going to forget to do that every time,03:15:00,03:17:00,,,,,pre-game
31,a5b613ad-5e20-48a0-985b-bfcd6087129f,BLUE_ASIST2,yes,03:15:00,03:15:00,,,,,pre-game
32,21be846f-e79d-48c5-a83b-329b7113f5be,GREEN_ASIST2,I know I know I was like oh we should remember to do that and then I didn't do it the beginning of the sentence,03:16:00,03:20:00,,,,,pre-game
33,e0fe6fe8-dff5-4325-bca9-a4f7dea735b5,RED_ASIST_2,toughen the sky over there okay,03:24:00,03:26:00,,,,,pre-game
34,07382602-f60c-46de-8b1d-8ffbdf491487,GREEN_ASIST2,all right C left,03:28:00,03:29:00,,,,,pre-game
35,06c2b39a-88ba-44b7-890a-a83269b751bc,RED_ASIST_2,that's going to A2 first,03:28:00,03:29:00,,,,,pre-game
36,0e856e92-9979-4528-a121-4456771fa7de,GREEN_ASIST2,regular victim transporter,03:39:00,03:40:00,,1a,,assert,
37,92b681c7-f2e7-445d-ab83-e3a51dd8f16f,GREEN_ASIST2,we have Rubble engineer,03:45:00,03:46:00,,2a,,assert,
38,b3392893-1de4-40f2-8c65-7480dc097bab,RED_ASIST_2,yeah we need engineer to clear it out first I'm going to check out A1 wall,03:45:00,03:49:00,,3a.4a,,action-directive.commit,
39,8a6bf687-de9e-4d78-b4a6-f3209d999e04,GREEN_ASIST2,okay,03:51:00,03:51:00,,4b,1.0,acknowledge,
40,0168f26a-642c-4adf-9971-9fa4fd08a43e,RED_ASIST_2,oh that's,03:51:00,03:51:00,,,,,
41,62a0797c-80bb-4827-b042-36d5975c6519,GREEN_ASIST2,here I can know victim,03:54:00,03:55:00,,,,,
42,5483bc57-7967-4b8f-86cb-376e0a2043a3,BLUE_ASIST2,yeah there's two victim,03:56:00,03:56:00,,5a,,assert,
43,71075978-c13e-4ca8-a6e0-bb7bad1a4663,RED_ASIST_2,J1 is clear,03:53:00,03:54:00,,6a,,assert,
44,6d9ec7f2-f340-498f-ac07-fa498337727f,GREEN_ASIST2,all right,03:57:00,03:57:00,,6b,1.0,acknowledge,
45,b7bb2bc6-47d4-43ba-9692-9fb3f43d2450,RED_ASIST_2,all right this one,4:2,4:2,,7a,,assert,
46,3730b054-5635-457d-a060-cedcfe3664bf,RED_ASIST_2,B,4:4,4:4,,7a+,,assert,
47,60e2c587-a380-48cc-a10d-7ae4843e90be,RED_ASIST_2,and this one is a,4:8,04:10:00,,7a++,,assert,
48,83488811-f524-433f-b4cb-82ff92eb45ee,GREEN_ASIST2,B & A okay,04:11:00,04:12:00,,7b,3.0,acknowledge,
49,3b8c9913-7d97-4638-a1a2-1d2960ceaf74,RED_ASIST_2,yeah I'll take it,04:18:00,04:19:00,,8a,,commit,
50,b33fb20e-f8ee-487f-96f1-fe3b78fb6088,BLUE_ASIST2,what's the do you want to tell you this because I'm this close,04:16:00,04:18:00,,9a,,info-request,
51,930bdaf7-c50e-4392-996d-8cec10089e7c,GREEN_ASIST2,sounds all clear,04:22:00,04:23:00,,9b,2.0,info-provide,
52,f276e7a4-e9c6-4fd8-938e-722ba51e93b2,BLUE_ASIST2,looking through A3 room,04:24:00,04:27:00,,10a,,assert,
53,3696094c-8414-47d2-95ab-9c2d8c2c510b,GREEN_ASIST2,we have no victims to type,04:27:00,04:28:00,,10b,2.0,info-provide,
54,637efdcd-aa5a-405f-a6b6-baeccde72228,BLUE_ASIST2,in A3 okay,04:28:00,04:30:00,,10c,,acknowledge,
55,8d3752b3-5da6-4361-88f5-ff7ea1347813,GREEN_ASIST2,we have a critical victim detected in b 1,04:31:00,04:33:00,,11a,,assert,
56,39c5e256-827a-45e9-9eac-4b86c474d455,RED_ASIST_2,I'm still trying to deliver this dude to the a Zone,04:36:00,04:38:00,,11b,2.0,info-provide,
57,4afadd93-b9f6-42aa-9fa9-e33d96f032f3,GREEN_ASIST2,no worries we can work for you,04:38:00,04:39:00,,11c,,acknowledge,
58,d3090a0d-f56c-45b0-af5c-5f07df59c0c0,GREEN_ASIST2,unless we was Rubble,04:41:00,04:41:00,,11c+,,acknowledge,
59,e761cc18-bd55-4db0-8adb-014259cc8b9f,RED_ASIST_2,best I try to clear out other rooms wall,04:40:00,04:42:00,,12a,,assert,
60,48f03a65-6114-4f90-a01c-c2cd6c71a100,RED_ASIST_2,well I'm getting back there,04:46:00,04:47:00,,12a+,,assert,
61,1996073c-352f-4344-a0f6-a4480c899a7b,GREEN_ASIST2,medic are you the one clearing rooms,04:48:00,04:52:00,,13a,,info-request,
62,8589ee4c-6153-47fa-8465-0686761e584a,RED_ASIST_2,no I'm still walking over to the area,04:53:00,04:55:00,,13b,3.0,info-provide,
63,67c3cbe2-a23c-41ca-a819-ea15da6cf120,GREEN_ASIST2,okay cool,04:56:00,04:56:00,,13c,,acknowledge,
64,2fbc4f89-a4ad-4331-9fcd-a1c6f4612603,RED_ASIST_2,yeah,5:4,5:4,,,,,
65,59a66e92-7a6d-4cc0-bd38-4351c814d857,GREEN_ASIST2,I'll wait if the engineer wants to check out maybe we the room next to us and C there's any Rubble,5:0,5:6,,14a,,action-directive,
66,c6ebaa7b-c6ae-4120-a225-208dc13aec8e,RED_ASIST_2,alright fire,5:7,5:7,,14b,1.0,acknowledge,
67,384f1de8-0c2e-4cea-8bbf-e1a90b90cd15,GREEN_ASIST2,oh yeah red down there,5:8,05:10:00,,14c,,acknowledge,
68,d3334634-7f1a-4453-aee3-f8a73b3213ef,RED_ASIST_2,are you got to B within two blocks,05:12:00,05:13:00,,15a,,info-request,
69,40240e79-0505-41b6-a1fe-929b97abc1d8,GREEN_ASIST2,I'm here,05:14:00,05:14:00,,15b,2.0,info-provide,
70,15f487e8-84c0-4dbb-9e0d-68d3881af6f6,RED_ASIST_2,was that the only dude in this room,05:22:00,05:23:00,,16a,,info-request,
71,c84dab39-2d1a-4865-957e-3583c86d4af0,GREEN_ASIST2,yeah what it was C critical,05:23:00,05:25:00,,16b,3.0,info-provide,
72,0b30d57c-5761-4401-8314-7cf99f238d44,RED_ASIST_2,yeah c,05:25:00,05:26:00,,16c,,acknowledge,
73,ec8d760a-2e84-4ee4-b674-c4435c0a6f38,GREEN_ASIST2,let me out Oh Donna empty person there I guess,05:27:00,05:31:00,,17a,,action-directive,
74,07868b15-2417-45d1-bc25-5dd0fad9ccca,RED_ASIST_2,yeah,05:31:00,05:31:00,,,,,
75,fb6592c6-d25f-45d8-aeb6-92ec21b80f42,GREEN_ASIST2,empty person is no person I guess,05:34:00,05:35:00,,18a,,assert,
76,3d8d1e27-1ea9-4766-9471-a24c490af3ec,GREEN_ASIST2,all right,05:41:00,05:41:00,,,,,
77,632ba9c1-6621-4b09-88dd-2a30159e91aa,GREEN_ASIST2,engineer where you at,05:42:00,05:43:00,,19a,,info-request,
78,d01fba96-a66e-41dd-863c-310cb731970c,BLUE_ASIST2,I'm in B3 r,05:43:00,05:45:00,,19b,3.0,info-provide,
79,1fcd9093-754b-454f-b1b0-2ac2305b425f,GREEN_ASIST2,B3 okay,05:46:00,05:47:00,,19c,,acknowledge,
80,af0add24-e02a-4d2d-aad3-47da390594c7,RED_ASIST_2,I'm in A3 right now,05:49:00,05:52:00,,20a,,assert,
81,629c02eb-b23e-4479-8b41-6e2aef4216ff,GREEN_ASIST2,all right,05:54:00,05:54:00,,20b,1.0,acknowledge,
82,8cf678bc-f845-4d9b-a212-0e3e0a15ea3e,GREEN_ASIST2,B3 I'll Follow You engineer this way you said,05:57:00,6:0,,21a,,commit,
83,31a7032f-e82a-4560-8dc4-5d61a6882f3b,GREEN_ASIST2,the victims,6:2,6:2,,21a+,,commit,
