,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,60afd8c3-adac-4fa5-86c7-0ef31106a825,GREEN_ASIST2,red,02:46:00,02:46:00,,,,,pre-game
1,c796b35e-b7cc-4424-9484-6ab786af25df,BLUE_ASIST2,yeah that's helpful,02:53:00,02:53:00,,,,,pre-game
2,92e3a3ef-f483-41dc-8d88-2b2dbaec5b5b,RED_ASIST_2,okay oh good that's save their okay I was worried so do you want to we want to start an H1,02:50:00,02:54:00,,,,,pre-game
3,418c67aa-3d4e-4c2e-9998-065047a88363,GREEN_ASIST2,H1 yeah we do it one,02:54:00,02:56:00,,,,,pre-game
4,a84f0333-f7eb-4a40-9aae-06d4cec472d0,GREEN_ASIST2,I've got some information on where people were that's kind of hard to tell where it actually is like according to the map let me I'll try to figure out,02:57:00,3:4,,,,,pre-game
5,29935566-05e0-405f-914d-f4679d510b63,RED_ASIST_2,yeah everything is according to the map in the staying it looks like it stays,3:6,3:8,,,,,pre-game
6,d9ddfdb5-c74e-4472-b09f-f26ad1607f58,BLUE_ASIST2,I also have info about that important rooms I like severe room C like with damages and stuff so I guess as we approach them,3:9,03:18:00,,,,,pre-game
7,d2e336dc-0bc8-46b3-a63b-dde9e6b6ea49,BLUE_ASIST2,we'll check on the,03:20:00,03:20:00,,,,,pre-game
8,184f601e-2b21-4818-a0ec-a1647eddee4b,RED_ASIST_2,okay I didn't get much information just yet critical critical victims are in severe damage areas,03:16:00,03:22:00,,,,,pre-game
9,bb2b0d01-fd9c-4397-a2ef-00dfc7b08b14,GREEN_ASIST2,yeah okay so yeah maybe we'll start in like eight and G right and then according to myself there might be some people I feel like over and B,03:21:00,03:29:00,,,,,pre-game
10,bdd6843b-b4fa-46cf-974d-7f332e9c319e,BLUE_ASIST2,agent,03:30:00,03:30:00,,,,,pre-game
11,acc1b5b3-257e-4fc1-9d62-68f0bcdecaca,GREEN_ASIST2,big ones,03:38:00,03:39:00,,,,,pre-game
12,497ea075-36d5-480a-b908-e6fcbf979e13,RED_ASIST_2,yeah okay so B yeah the A1 A2 A2 A4 or like you know big ones,03:30:00,03:40:00,,,,,pre-game
13,e6a2b663-b6ba-4170-92bc-4cbed441eff5,BLUE_ASIST2,A4 is going to have a critical victim,03:40:00,03:43:00,,,,,pre-game
14,3a14aa0f-edea-464c-862e-b5ded03f71ed,GREEN_ASIST2,okay,03:42:00,03:42:00,,,,,pre-game
15,a592393b-4dc5-40b6-9dfc-e82398a17b31,RED_ASIST_2,okay so that's going to be a big one all right so I'll b a lot of critical patients in there,03:43:00,03:46:00,,,,,pre-game
16,dcb13083-1776-4d89-9eeb-43fa28197b7a,GREEN_ASIST2,so okay well go like,03:45:00,03:47:00,,,,,pre-game
17,8a71d32f-d76f-4ddb-b90f-90b33933df12,BLUE_ASIST2,I think we're most of the damages are is where most of the critical victim will probably be I could read those,03:48:00,03:54:00,,,,,pre-game
18,da11a00a-4f16-4940-bbb6-ff986eeece98,GREEN_ASIST2,how can we even tell what the damage is on the map is that just like the,03:52:00,03:54:00,,,,,pre-game
19,10374680-4b3d-4fda-8952-917a704b50d8,RED_ASIST_2,yeah only engineer can,03:52:00,03:57:00,,,,,pre-game
20,f789fdcf-3c19-4170-a9fc-b4e823160752,GREEN_ASIST2,okay,03:56:00,03:56:00,,,,,pre-game
21,7db3945e-0f23-466f-a4b5-54d9d65e284d,BLUE_ASIST2,only I can say yeah engineer can see,03:57:00,4:0,,,,,pre-game
22,c6d25179-6892-4c02-85ff-869439ea230d,GREEN_ASIST2,okay so that's like,03:58:00,03:59:00,,,,,pre-game
23,596cb89a-5de2-4e10-b38b-c4c392a6b7f2,GREEN_ASIST2,era sounds,4:3,4:4,,,,,pre-game
24,3c9fdb67-0088-474f-afcf-5522777c584b,GREEN_ASIST2,okay,4:7,4:7,,,,,pre-game
25,6a11d28f-9625-4773-95bf-1707c40e7498,BLUE_ASIST2,A4 I can read them all off quick but you'll probably forget them A4 B9 C1 D2 G2 i1 i1a M1 and K4,4:3,04:20:00,,,,,pre-game
26,853d640e-83db-4aba-9433-cd2e813575ea,BLUE_ASIST2,yeah,04:26:00,04:26:00,,,,,pre-game
27,609c5e26-16a6-4cca-ad05-e5f93b5f7fba,GREEN_ASIST2,hmm,04:30:00,04:30:00,,,,,pre-game
28,09373119-160f-414d-91c2-2507cb0b5f6b,RED_ASIST_2,okay so H1 C2 B like pretty quick I guess in general it's not too many people or not too much damage system B quick like patients but yeah it's a A4 is seems like it's going to be a like let's go check on those time,04:17:00,04:35:00,,,,,pre-game
29,82c1e2c8-172e-4f68-b321-ad2af72f0724,BLUE_ASIST2,A4 E2 + I3 a of like severe damage is now,04:31:00,04:42:00,,,,,pre-game
30,d358187e-bc93-41d9-a460-c7a55e1f27cf,GREEN_ASIST2,okay,04:45:00,04:45:00,,,,,pre-game
31,6a487ea7-8457-4916-8b6d-eb6b005f6712,GREEN_ASIST2,cool,04:49:00,04:49:00,,,,,pre-game
