,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,3d591e60-3d26-4d6e-a19a-cdf6ead4c5a4,GREEN_ASIST3,thank you,0:9,00:10:00,,,,,pre-game
1,7e8134cc-d346-475b-a1f3-537768a7f16b,GREEN_ASIST3,is the transporter and I'm back,03:14:00,03:15:00,,,,,pre-game
2,3fd52fd7-846a-4883-9cb5-bf2fb64f205b,RED_ASIST3,Ambiance is America,03:19:00,03:19:00,,,,,pre-game
3,6fb712db-2f38-49ba-850a-cc51096b2b6d,BLUE_ASIST3,does the engineer I'm back as well,03:23:00,03:25:00,,,,,pre-game
4,f4b89f58-a682-43ee-9b2b-34a4a21401f1,BLUE_ASIST3,this is the engineer I'm ready,03:35:00,03:36:00,,,,,pre-game
5,8f4c1396-09f8-4696-b99f-5686bb05b6c4,GREEN_ASIST3,transporter is ready,03:38:00,03:40:00,,,,,pre-game
6,9f50699e-a35a-48ed-8059-5ed3d33661d3,RED_ASIST3,map,07:10:00,07:10:00,,,,,pre-game
7,d91cd535-e420-46df-9b04-58c33c966b90,BLUE_ASIST3,all right so this time I think it might be better if we go for whatever the severe rooms are that have other things going on so for severe damage rooms I have i2a G3 and B6 do those match any of your guys's like high-traffic places,06:58:00,07:17:00,,,,,pre-game
8,4e3657d6-1157-4136-8ff2-4d42bb13cb19,BLUE_ASIST3,oh yeah it's good point,07:31:00,07:31:00,,,,,pre-game
9,58a3f046-1476-4115-aea8-0cecad443ae0,RED_ASIST3,yes it but the thing is all three of those rooms that you just named are on each of their own sections for the time it's going to take for us to go to each one is probably going to use the whole 15 minutes so we have so B yeah because meetings on the left side you have A1 A4 B2 B6 meetings in the middle you have D4 F4 G3 and the meetings on the right side you have i2a and M1,07:18:00,07:41:00,,,,,pre-game
10,dc916ca1-a8dd-4697-9ef4-9ad05cf692ec,RED_ASIST3,so the three severe damage once you named are all on there they're all in their own like each section,07:42:00,07:47:00,,,,,pre-game
11,9a7baba0-7ee2-46fd-b35b-cfe6310c02bb,BLUE_ASIST3,yeah that's a good point,07:48:00,07:48:00,,,,,pre-game
12,b7fdf684-9758-43d3-b1a7-cbe179006e59,RED_ASIST3,aunt,07:51:00,07:51:00,,,,,pre-game
13,a68ad8fe-e089-4f19-87df-bc4013f3e93b,GREEN_ASIST3,yeah I don't have like prefixes for the room was all I have are technical exchange meetings lunch and the management meeting which is,07:51:00,8:1,,,,,pre-game
14,fd98748f-4188-4b72-8682-765bc2a14582,BLUE_ASIST3,B 6,08:14:00,08:15:00,,,,,pre-game
15,ba23c460-7a72-4a7a-a597-8b568a31a21e,RED_ASIST3,so well the so on my information the left side is what has four meetings going on it's the most out of all three and you said severe damage rooms were B2 or B6 which almost like B6 okay so I say considering that this for meeting is going on in the left side we just go to the left side straight away and then try and clear up B6,8:2,08:25:00,,,,,pre-game
16,e40181ae-60e6-4525-9705-ad984923edea,BLUE_ASIST3,okay so b line to B6 to begin and then clear out the left side after that,08:27:00,08:32:00,,,,,pre-game
17,b6116b23-fade-471d-9982-1f32f57660a1,RED_ASIST3,yeah I think that's the best way to do and we have a Zone a at the top Zone B at the bottom in the nominee c c in the middle so we can split with way we need to go yeah,08:33:00,08:43:00,,,,,pre-game
18,102da057-71af-4341-a41a-139ffddc628d,BLUE_ASIST3,Ferry them either way yeah agreed that makes sense,08:42:00,08:45:00,,,,,pre-game
19,59fcdb22-f6d6-4933-bcc6-99f44553b594,GREEN_ASIST3,all right,08:48:00,08:48:00,,,,,pre-game
20,a8e15a35-57be-4e5c-8adb-64dbe6a51afd,RED_ASIST3,okay let's go boys come on SO severe damage by the way um those three rooms are the only ones you have for severe damage,08:46:00,08:54:00,,,,,pre-game
21,de68304d-158f-4c31-86c1-f6c3ebcb6527,RED_ASIST3,okay,08:56:00,08:56:00,,,,,pre-game
22,7bdc30ad-dbe0-4ca8-b600-60522026ade0,BLUE_ASIST3,yeah just those three just i2a G3 and B6 so we can,08:54:00,9:0,,,,,pre-game
23,f8c0c730-912e-403f-8c46-1d3bd9224aa0,BLUE_ASIST3,sorry,9:3,9:3,,,,,pre-game
24,cd31373e-43dc-4a00-83f8-2eb32b0a0cb8,GREEN_ASIST3,I might be able to just run into them I was going to say because I was able to mark out the entire I section before quickly so I might be able to just run across and broke,9:3,09:12:00,,,,,pre-game
25,8b62054d-07ba-40e2-adf4-c276b97ca53e,RED_ASIST3,yeah you close you are a lot faster than as you're okay,09:10:00,09:13:00,,,,,pre-game
26,0ad7746d-da38-4652-951a-9407f3a407dd,GREEN_ASIST3,so I'll start off with you guys with the sets and then after we do a sweep of the left side I can probably just run down the I and J section,09:16:00,09:24:00,,,,,pre-game
27,4e337cb4-8e48-441f-9333-e47a0dbc30d0,GREEN_ASIST3,and I'll just start marking things,09:28:00,09:29:00,,,,,pre-game
