,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,c5c2e19a-798b-4456-8510-b3ab11b57f20,GREEN_ASIST2,present,00:28:00,00:28:00,,,,,pre-game
1,2f007399-683b-47cc-8e04-f3d376300007,RED_ASIST_2,medic here,00:24:00,00:26:00,,,,,pre-game
2,d90dc63d-0abd-4427-80e1-7c45b811a64a,BLUE_ASIST2,here,00:31:00,00:31:00,,,,,pre-game
3,84795ba2-04f2-4a56-8615-02915381e9e5,GREEN_ASIST2,did you guys get the same Mission information,3:2,3:3,,,,,pre-game
4,a86f8ef4-a3f7-47fd-ad91-3094197c9073,BLUE_ASIST2,same style different information,3:3,3:4,,,,,pre-game
5,7f98ea5a-6c40-4e41-bfaf-b5bca814fe42,GREEN_ASIST2,okay,3:9,3:9,,,,,pre-game
6,09ca967f-0292-4fef-9f9c-8d62a3b49c1e,BLUE_ASIST2,five room is listed as severe I think this time what I should do I'll make sure to mark all the rooms that are threat rooms first off and then I'm going to start navigating to severe marker rooms that are marked severe damage so that I can go through and clear out rubble and identify that those are because those rooms are more likely to have critical victims,3:8,03:27:00,,,,,pre-game
7,1d8e720a-8fbf-49eb-aef7-a3e8064957ad,RED_ASIST_2,I've got a list of meetings where they were located does anybody else have that sort of information,03:31:00,03:36:00,,,,,pre-game
8,b0f8631a-0f62-4696-acc7-7c98abe5fd78,BLUE_ASIST2,no,03:35:00,03:35:00,,,,,pre-game
9,1711f614-3bc2-4299-a079-d4323db8f588,RED_ASIST_2,okay,03:45:00,03:45:00,,,,,pre-game
10,a51f5110-628c-4c7b-ba22-31aa2c16d159,GREEN_ASIST2,yeah I have there's a security training two or more people facilities meeting two more people management meeting two or more 1210 D4 the zoom meeting 1210 D4 the project meeting one for their human resources and the storage reorganization the lunch and the zoom2 from Office where cancelled,03:34:00,03:56:00,,,,,pre-game
11,bee68af6-68c1-4afa-9a91-10bbf6a2e5d7,RED_ASIST_2,okay so B5 B8 and C2 are the locations of the,03:57:00,4:1,,,,,pre-game
12,3351e524-f385-4e37-8dac-3fb2fc7121ca,GREEN_ASIST2,can you repeat,4:9,04:10:00,,,,,pre-game
13,cacd36e8-14b3-4809-ae19-d9e03da632bf,RED_ASIST_2,already project management meetings I think maybe we should prioritize those there were two victims in each,4:3,4:8,,,,,pre-game
