,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,9f0ce1c6-fc42-4148-beef-c0672b42d8b5,RED_ASIST1,wait can we talk to her teammates right now,00:53:00,00:55:00,,,,,pre-game
1,da735521-b53a-40c2-b4ac-ab795ebe41ba,GREEN_ASIST1,green yes,01:21:00,01:22:00,,,,,pre-game
2,55a249e6-4a37-4a26-81c6-86d52b90e6d5,BLUE_ASIST1,engineer yes,01:24:00,01:26:00,,,,,pre-game
3,8e184f46-7da3-47b0-ac19-882894ee1eb5,RED_ASIST1,medic s,01:26:00,01:26:00,,,,,pre-game
4,6c670990-dc19-41c2-a542-6ece119f69f0,RED_ASIST1,okay,03:10:00,03:10:00,,,,,pre-game
5,ee40241e-0a30-483b-ae88-c34866efd238,RED_ASIST1,okay so I think that we should rethink our strategy for how we go about this,5:0,5:4,,,,,pre-game
6,172a6633-42da-4a1d-a279-1cd590e96eee,GREEN_ASIST1,green I have a suggestion for the rooms I'd still like to mark them if you guys could leave the marker Zone the doors but move to victim out of boards in the hallways and Markham and then I'll take care of transporting so I can get rid of all the rooms,5:5,05:17:00,,,,,pre-game
7,4073c873-2f89-4a43-912d-a82e06fb76a2,BLUE_ASIST1,okay can you say that one more time I want to make sure I got what you said,05:19:00,05:22:00,,,,,pre-game
8,6afe0547-2400-4116-9496-3d8a991b2937,GREEN_ASIST1,green I'm going to mark off rooms but leave those markers on the door and just move each victim out of the room and leave them in the hallway for me Arkham,05:22:00,05:29:00,,,,,pre-game
9,f2a008e7-a2f9-4f61-ac77-64c329a55bc7,GREEN_ASIST1,green,05:45:00,05:45:00,,,,,pre-game
10,6d144b09-c74d-4ab9-8b98-f6d1877b4b7a,BLUE_ASIST1,yeah I think the hallway kind of assembly one it's going to help a lot the I've got on the the mission of information that I got I think F2 and E3 it's like the brownish kind of denser section of rooms we should try to focus early on because there's blast time it seemed like that we didn't actually get that far,05:30:00,05:53:00,,,,,pre-game
11,5c60ce4a-d387-4106-a55c-36c001e5e695,GREEN_ASIST1,green copy that I have information on the number of attendees for a specific trainings or meetings do you guys have description of rooms that say if there are meeting room are,05:51:00,6:1,,,,,pre-game
12,c79e7e1c-a3d9-47a3-ad94-b8880675dbb7,BLUE_ASIST1,no so,6:3,6:3,,,,,pre-game
13,5667fae4-cd65-49ec-a6d8-7b6c81e97f0c,RED_ASIST1,yes yes I do this is red tell us the numbers,6:2,6:6,,,,,pre-game
14,c16035a3-d91b-4af3-b972-6c493158617e,GREEN_ASIST1,green two or more attendees and security training facilities meeting and management meeting,6:8,06:12:00,,,,,pre-game
15,c0dcc813-6e74-4e82-be91-7bbca77f3ee4,RED_ASIST1,I heard so this is red two security training is B5 facilities meeting is K4 + V last one,06:13:00,06:24:00,,,,,pre-game
16,92174568-2d08-4510-b258-e1fb2615b857,GREEN_ASIST1,Green Man is that meeting,06:25:00,06:26:00,,,,,pre-game
17,fc69aa0b-d1eb-439b-a119-4e40c45b511f,BLUE_ASIST1,meeting,06:26:00,06:26:00,,,,,pre-game
18,f0d298d4-cba1-4ea3-8d63-a285233b7ee9,RED_ASIST1,green management meeting is C2 so B5 C2 and K4 are those how many numbers you said above too,06:25:00,06:37:00,,,,,pre-game
19,8b3a071b-3f76-4f9a-9299-ce549cf5d872,GREEN_ASIST1,green two or more I'll save one attendee and canceled rooms but I don't know if all type of information,06:37:00,06:42:00,,,,,pre-game
20,d0b43f43-0909-41d4-9eb8-90c0dc97bf7c,BLUE_ASIST1,blue speaking here yeah I definitely think near like E3 F2 I think we should try to do the middle section first because way it's found in it from based on what you guys just said there's a there's a ton of critical Zone in that area,06:38:00,06:57:00,,,,,pre-game
21,550dc010-7c57-4e80-a3ed-dee653134149,GREEN_ASIST1,green confirmed will start on the brown top and then move to the bottom left,06:55:00,7:0,,,,,pre-game
22,0047080e-39d7-4fa6-a91e-37b5cb08c1c0,BLUE_ASIST1,rudder,7:3,7:3,,,,,pre-game
23,25932b0f-fcdf-4a50-ab95-a11a6f603986,RED_ASIST1,so this is red just confirming we are going towards what room exactly,7:1,7:6,,,,,pre-game
24,e2af6b34-894e-44c6-895a-268f9e12bc1d,RED_ASIST1,sounds great,07:18:00,07:18:00,,,,,pre-game
25,be118b59-b28a-4291-aa0b-193de73a67ad,BLUE_ASIST1,e will start at A4 or this is blue so E4 at the top the brown transporter should be able to mark a bunch of stuff by the time we get up there but I do think that will there should be a lot of critical Zone up there hopefully so,07:10:00,07:24:00,,,,,pre-game
26,872ed83a-9818-4fb7-900d-f05bf315662e,RED_ASIST1,sounds great this is red speaking so,07:23:00,07:26:00,,,,,pre-game
27,efb7911f-4955-44df-9ff2-18ade73b3321,GREEN_ASIST1,green sorry I missed the hallway open back now,07:36:00,07:38:00,,,,,pre-game
28,a810aaa7-ed02-4bbf-aac8-e10a07b3f91b,RED_ASIST1,no worries,07:39:00,07:39:00,,,,,pre-game
29,4837c6f4-595c-4c58-ad12-c349a077175e,BLUE_ASIST1,blue I'm with you right here red let's start on E3 which is going to be yeah this room right here that your room,07:37:00,07:49:00,,,,,pre-game
30,0732770e-314c-4791-88de-39b6db0be667,GREEN_ASIST1,cancers critical,07:48:00,07:49:00,,,,,pre-game
31,ab099e81-40d1-430c-8a39-f418eed2fdc1,RED_ASIST1,all right I think that we're doing a great job so just keep keep it up two,07:48:00,07:55:00,,,,,pre-game
32,dbb86e89-3939-4426-ad23-58f17771beb5,BLUE_ASIST1,yeah we're going,07:58:00,07:59:00,,,,,pre-game
33,3b5166a1-2c3e-4937-99a7-4db27465e3ff,BLUE_ASIST1,kind of dump them in the hall for you transporter if that works,8:5,8:7,,,,,pre-game
34,e27d0a9f-7ac7-415a-aaa4-2265e1ff0d7a,RED_ASIST1,sounds great,8:8,8:8,,,,,pre-game
35,58aa5659-f6a1-45eb-be80-934a3ed06c67,GREEN_ASIST1,green copy that I'm gonna,8:9,08:10:00,,,,,pre-game
36,0081b489-d961-4b99-8e3f-9f051a13dde7,BLUE_ASIST1,I'm going to get a c for,8:9,08:10:00,,,,,pre-game
37,a0aaae0c-931c-405f-a031-d03fb1d54529,GREEN_ASIST1,green I'm gonna normal C buddies until I have everything marked up,08:11:00,08:14:00,,,,,pre-game
38,a1d9437f-c1da-4f6b-b525-2b74e68dd606,GREEN_ASIST1,that works,08:17:00,08:17:00,,,,,pre-game
39,fbfe2775-5fb9-45c3-b888-1f7400cdcf57,RED_ASIST1,hurt,08:19:00,08:19:00,,,,,pre-game
40,965adf25-5d34-4f14-87f2-8d3f88381f1a,RED_ASIST1,E4,08:21:00,08:21:00,,1b,2.0,acknowledge,
41,abe9320e-0fdf-465a-9806-6bd79335ef65,BLUE_ASIST1,there's a critical here and E4 red this is blue speaking Yeah right here,08:19:00,08:23:00,,1a,,assert,
42,06eba08e-70d3-4cb0-95f5-deae0e0afb82,RED_ASIST1,turd,08:24:00,08:24:00,,,,,
43,53f111ae-66c6-4661-9c03-b44573d3940b,RED_ASIST1,all right,08:32:00,08:32:00,,,,,
44,1a1ca620-88f8-4840-b31d-5b0e99728b79,RED_ASIST1,that is confusing,08:39:00,08:40:00,,2a,,assert,
45,e3c7792d-88b4-44de-8409-38d3973ddd67,GREEN_ASIST1,green it's confusing I can tell which markets are mine and not mine so,08:48:00,08:51:00,,2b,3.0,acknowledge,
46,5bc3fdd6-f688-443b-90fc-95da35b58df6,GREEN_ASIST1,green copy that I'm heading there next,9:6,9:7,,3b,2.0,accept,
47,461eb651-41f3-4745-b059-3e02be9b6236,RED_ASIST1,all right sounds great so we have another critical victim and C1 tried checking B5 so if you can good B5 had two or more people,08:51:00,9:8,,2c.3a,,acknowledge.action-directive,
48,6318266f-3e33-4c28-bcfa-8625dc3a4de3,BLUE_ASIST1,blue I'm marking an SOS here for the stew clear victims for you to take in the E section of brooms,9:9,09:17:00,,4a,,assert,
49,993777ca-ead9-41fc-9ac5-bb620384aa4a,RED_ASIST1,so I'm marking a so s there's also A1 critical victim right there as well,09:20:00,09:26:00,,4b,3.0,info-provide,
50,396c15c9-baa6-4d63-bacb-c079ae4afc2d,GREEN_ASIST1,green commit Delta Area Head Southwest we have a lot of critical victims in the southwest corner,09:27:00,09:31:00,,5a,,assert,
51,d28a3427-6205-4d70-8a1e-25eb3b7de028,RED_ASIST1,Southwest room,09:32:00,09:33:00,,5b,2.0,acknowledge,
52,f21b3728-0c11-4bd7-b4ba-6e7563090546,BLUE_ASIST1,okay blue speaking red let's just cut and started Bond here I want to go to try to get all of the critical Zone and focus those,09:31:00,09:38:00,,6a,,assert,
53,fd349080-377b-4c99-864a-a5569142a8db,RED_ASIST1,sounds great,09:40:00,09:41:00,,6b,1.0,acknowledge,
54,759209c9-bdee-4373-b58c-2e34e2930fe5,GREEN_ASIST1,green once I'm done with this Westside I'll come pick up those victims,09:40:00,09:43:00,,7a,,assert,
