,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,39b567f9-1648-4d71-b601-f3617140e735,RED_ASIST_2,can we discuss strategies in this time,0:2,0:4,,,,,pre-game
1,99e3cf28-a9b0-4cbf-8979-eacf6a61ad1c,RED_ASIST_2,I c,0:8,0:8,,,,,pre-game
2,f1befa87-1fe0-4003-b218-bd909d01d6cc,GREEN_ASIST2,yeah,00:34:00,00:34:00,,,,,pre-game
3,6d3014f5-3ed4-4385-b238-abb4e0f58845,BLUE_ASIST2,b b b,01:13:00,01:13:00,,,,,pre-game
4,a6e0542a-0838-42d2-b580-e715e603c2af,BLUE_ASIST2,I'm back,01:21:00,01:21:00,,,,,pre-game
5,592b1470-733a-463a-9c5b-3039de6ca769,GREEN_ASIST2,transporter is back,01:22:00,01:29:00,,,,,pre-game
6,f3f701d9-5acc-4c8a-acca-19d7b64b427d,RED_ASIST_2,yes I never left,2:1,2:2,,,,,pre-game
7,a4758056-3370-4069-b8f3-c2f46c690d51,GREEN_ASIST2,yes,3:1,3:1,,,,,pre-game
8,e7ecea96-156e-4532-998e-9007de218a1b,RED_ASIST_2,yes,3:2,3:2,,,,,pre-game
9,197bb18f-e64f-4fa8-84b5-e3fccf468a02,BLUE_ASIST2,C,3:1,3:1,,,,,pre-game
10,ac0db7f5-f3e1-4938-b433-1f8e9e137460,GREEN_ASIST2,there's,04:49:00,04:49:00,,,,,pre-game
11,13c22f3c-2ef7-4480-9e2e-05cae05aa3df,BLUE_ASIST2,B,04:47:00,04:47:00,,,,,pre-game
12,f74c3e08-0201-4496-91f4-401c15f1a8fa,GREEN_ASIST2,we use this time for this question please let's go I think blue,05:21:00,05:29:00,,,,,pre-game
13,eb31c3ae-f5fd-4783-86df-34e3d71e7117,RED_ASIST_2,okay,05:43:00,05:43:00,,,,,pre-game
14,3ed20016-dfbe-418c-8b2c-cfdaf3e94137,GREEN_ASIST2,okay is assist transporter said that two or more attendees and red font like security training so I guess B1 in it's going to have the most people,05:40:00,05:53:00,,,,,pre-game
15,fc13ee35-c876-459c-9635-c580201d3142,RED_ASIST_2,sure,05:57:00,05:57:00,,,,,pre-game
16,cb03ba03-8c3d-4874-9790-2fc7a67f4ed4,BLUE_ASIST2,this is engineer right B B1 in C2 there is a hazard areas so I could probably go in there and then clear those areas out and working for you and A3 has it looks like to Hazard areas in it so I could probably loop back around and then try the markup and stare because I'm definitely too slow to deliver people,05:57:00,06:21:00,,,,,pre-game
17,6211611d-5dbc-4828-934b-f3e90e094a4f,GREEN_ASIST2,okay sis,06:23:00,06:24:00,,,,,pre-game
18,e5ca82c8-c46f-4661-acf9-8c7c261a6e1a,GREEN_ASIST2,as you can say like what's our strategy for this time,06:28:00,06:31:00,,,,,pre-game
19,d2a71b0e-799e-4edf-8964-47aa631c0c0d,RED_ASIST_2,would you like to say something so this is medic and I've I've been thinking of some things based on our last performance my new thoughts are I would like to take advantage of the fact that the transporter can transport non critical people and so my line of thought is that the transporter would take,06:27:00,06:54:00,,,,,pre-game
20,c7d07a27-b6ba-41ca-8de4-97733cddeffa,RED_ASIST_2,any and all victims to Zone C it's in the middle of Zone a and Zone B and then I can diagnose them there and take them to their respective zones meanwhile that's happening engineer and I will be going to the rubble filled rooms and engineer can help me Rouse the critical victims,06:55:00,07:13:00,,,,,pre-game
21,06016f44-687c-48cf-a329-d9dfcdcad0b3,GREEN_ASIST2,this this is transporter I like that idea,07:15:00,07:19:00,,,,,pre-game
22,032571d4-623b-4c87-82f5-3c15250768c3,BLUE_ASIST2,this is engineer that sounds like a good idea,07:21:00,07:23:00,,,,,pre-game
23,4e648842-fdfa-4c51-9577-9e52bc97f8ff,BLUE_ASIST2,this is engineer what room are you looking at that we want to start at first I'm assuming B1 again,07:25:00,07:30:00,,,,,pre-game
24,a6d3b676-7c0d-40d8-96f6-f6a06b7e3a1c,BLUE_ASIST2,okay,07:38:00,07:38:00,,,,,pre-game
25,3ee7a408-876d-4d07-9d90-cfb60e2366c0,RED_ASIST_2,there's a sound all right all righty I would this is medic I would like to sweep from left to right again that worked pretty well last time we just needed more efficiency,07:16:00,07:37:00,,,,,pre-game
26,b9d08a0f-cfc2-42e7-817c-53ec26d72153,RED_ASIST_2,this is medic,07:42:00,07:43:00,,,,,pre-game
27,58bd518b-e809-490f-8c2b-f0048fa88fe1,GREEN_ASIST2,guys are slow sorry,07:43:00,07:44:00,,,,,pre-game
28,0406415a-c340-4c64-a9cc-fef9a69a19dc,GREEN_ASIST2,okay,07:57:00,07:57:00,,,,,pre-game
29,932ad2d7-0310-474e-aa2f-fe51cdf222fc,RED_ASIST_2,this is medic so as I said whichever Zone sees quickest to you transporter,07:52:00,07:56:00,,,,,pre-game
30,b38e29e5-cdb2-4258-89d3-79c8ec0856f5,GREEN_ASIST2,I got no victim and B ones transporter,8:4,8:6,,1a,,assert,
31,04c3735a-c5de-4a31-b467-eaabd4166555,GREEN_ASIST2,yeah I marked yeah I have two in A2 I'm gonna start transporting them to C,08:11:00,08:16:00,,2a,,assert,
32,b1429c25-d385-4828-a510-6ffa033d1197,RED_ASIST_2,good marking I love it understood,8:9,08:18:00,,1b.2b,1.0,acknowledge.acknowledge,
33,bc869897-ecd5-4dd5-ab50-4918f1dec1e2,RED_ASIST_2,okay,08:36:00,08:36:00,,,,,
34,1b51607f-35f4-43d7-bdd4-d33b25c27ca1,GREEN_ASIST2,could have just cleared out A2 which is transporting,08:42:00,08:46:00,,3a,,action-directive,
35,7e85dfcc-3455-4c8d-a516-bb6a6c60a09e,GREEN_ASIST2,there is transporter,9:3,9:4,,,,,
36,fc4ac656-62e7-4bf4-90b8-01027abc26df,GREEN_ASIST2,there is a victim in A3 but it is blocked by Rubble,9:7,09:10:00,,5a,,assert,
37,4e699e25-9fdf-458e-a6ee-13d5bb6c9461,RED_ASIST_2,let's get out of here engineer yes we intend for you to grab both those victims if you can do that really quickly,08:58:00,09:16:00,,4a.6a,,action-directive.action-directive,
38,adb95ef4-fb99-44bd-b2f9-874ddf4d9c09,BLUE_ASIST2,this is engineer E3 something,09:16:00,09:17:00,,5b.6b,1.0,acknowledge.acknowledge,
39,f9029cde-41f2-436c-a810-bee80ba2d5b1,GREEN_ASIST2,where are they,09:20:00,09:21:00,,7a,,info-request,
40,b20c2c29-49fb-4659-818a-f3b356cb367b,GREEN_ASIST2,got ya I hope I am blocked again,09:24:00,09:25:00,,7c,,acknowledge,
41,4eb071b3-85ae-4ac7-b534-faf06a50effa,GREEN_ASIST2,I pulled a fast one,09:28:00,09:29:00,,,,,
42,bb93ad98-b0f2-4d2b-a3db-b3b8cb1a1e32,RED_ASIST_2,the right-hand side of the room and it certainly did,09:22:00,09:32:00,,7b,3.0,info-request,
43,5933d44c-840f-4760-9c41-16343a8855cb,GREEN_ASIST2,what was that one that I put down,09:40:00,09:41:00,,8a,,info-request,
44,59f496db-ab00-4b6e-ae0a-11bf4d583575,GREEN_ASIST2,move,09:44:00,09:44:00,,9b,1.0,accept,
45,c534f40a-bde3-4401-9f37-a3bd5f4362f5,RED_ASIST_2,alrighty thank you doesn't matter just bring it to C in the hall organizing,09:39:00,09:45:00,,8b.9a,2.0,info-provide.action-directive,
46,f823c87f-2260-4577-b518-96386826b3b0,BLUE_ASIST2,the room,09:51:00,09:51:00,,,,,
47,185ddf79-93fb-4d52-96db-101c7ccf5718,RED_ASIST_2,Herbalife conference room what,10:1,10:2,,,,,
48,3708d2e0-bebe-485a-9d5e-611ca906aea2,BLUE_ASIST2,yep,10:24:00,10:24:00,,10b,1.0,info-provide,
49,ce64fe35-9ba9-4939-8b46-329b42ed06a5,RED_ASIST_2,is that all the victims in this room engineer,10:22:00,10:23:00,,10a,,info-request,
50,6cdb3e97-25b2-4c21-8819-2bb3cae9f6c1,BLUE_ASIST2,does engineer window victims in this room,10:42:00,10:44:00,,,,,
51,d8cb3a00-c92f-4d71-8909-2bb308ff03c6,RED_ASIST_2,no victims okay,10:41:00,10:45:00,,,,,
52,374f93ac-29da-4853-a069-0d4d571ed8ae,RED_ASIST_2,no victim in this room as well,10:53:00,10:55:00,,11a,,assert,
53,5369608a-018b-43a1-bb51-7380ef3c8756,RED_ASIST_2,engineer could you come to c 7,11:10:00,11:14:00,,12a,,action-directive,
54,402b0355-e8d8-4093-89f4-501cc7138087,BLUE_ASIST2,this is engineer C8 he's clear,11:22:00,11:24:00,,13a,,assert,
55,efba11e5-7888-475a-a9c8-a13118b87423,BLUE_ASIST2,yep,11:29:00,11:29:00,,14b,1.0,accept,
56,37797298-0f1b-4c77-889a-ab601a0e66e4,RED_ASIST_2,could you turn this room as well I have a critical patient,11:26:00,11:28:00,,14a,,action-directive,
57,1cab0c04-bdcb-4119-afe2-fb0efb9fad3f,RED_ASIST_2,let's mark this room is no more victims,11:46:00,11:47:00,,15a,,action-directive,
58,aae3ecdf-e4ec-450e-9dea-0d2ba450a685,RED_ASIST_2,victim search mission,12:4,12:7,,,,,
59,9ef935d6-f916-4c80-ac5c-b85fc9790e85,RED_ASIST_2,move it,12:27:00,12:43:00,,,,,
60,39cbb825-a253-4e3f-b17c-72003d01aeb6,GREEN_ASIST2,there's no this is transporter there's a critical victim in here,12:52:00,12:55:00,,17a,,assert,
