,message_id,participant,utt,start_timestamp,end_timestamp,corr_utt,Label,Score,Category,Note
0,2fac390a-5602-4bff-8c56-0a8f901d7f9d,BLUE_ASIST2,okay yeah,00:40:00,00:40:00,,,,,pre-game
1,53519d1f-d603-41c2-9773-b27a03c0daec,BLUE_ASIST2,all right question C button once again you will be provided with a one minute,00:44:00,00:48:00,,,,,pre-game
2,1c6f15d5-9b77-4730-82d2-8372b19e0589,BLUE_ASIST2,okay please wait for my go signal before you can put C the next slide you have one minute to look through the sight please do not talk or discuss during this time you may proceed to the next slide in 3 2 1 go,01:12:00,01:29:00,,,,,pre-game
3,c54b3311-ba4b-455a-8bee-fea87e89b333,BLUE_ASIST2,okay participants is up close B and admin please verify that sight approach,02:36:00,02:44:00,,,,,pre-game
4,705e30f3-6147-4bf4-8811-bf31a47c17fd,BLUE_ASIST2,Yep they're close Okay as a reminder you are encouraged to your teammates green commission or identification and severe severe weather service has always artists and M2 b b Hall sight for example if you are the engineer save this at the start of every these reported in A2 b b are inspected for signs okay let's get rid of this partition experience please note C that,02:47:00,03:14:00,,,,,pre-game
5,0a4d9673-18c1-4aa3-acd4-8e874fcd398c,BLUE_ASIST2,this is medic enter the engineer pass partnership from severe most people,03:37:00,03:45:00,,,,,pre-game
6,b0e68b80-f76a-433b-b498-1b2938d2b973,RED_ASIST_2,okay this is medic I think that the engineer and transporter should go from most severe and most people to least when we talk about this right now,03:37:00,03:48:00,,,,,pre-game
7,d782e99e-b6a7-4e0a-a387-5de51ef0195c,RED_ASIST_2,so we can decide which room is the most important,03:50:00,03:51:00,,,,,pre-game
8,f52b55f1-677f-4bc4-ad3c-fb1cd2e907c4,BLUE_ASIST2,this is engineer I have the same thing same report severe is i2a G3 B6 what I was thinking is since we know G3,03:48:00,4:2,,,,,pre-game
9,fdc36856-91a3-4c0c-8c86-174d3426bf82,BLUE_ASIST2,another severe damage rooms and that little area with the brown like rooms it seems like the most densely packed we could try go there first and then move outward to the Green Building with i2a,4:2,04:14:00,,,,,pre-game
10,913c6749-b6c8-4ddc-b0b1-820a97aa0cda,RED_ASIST_2,okay sounds good transporter what,04:15:00,04:19:00,,,,,pre-game
11,80e85aeb-1e5e-4fb4-a4d9-f75b46c2f38b,RED_ASIST_2,what meetings had the most people in them,04:21:00,04:23:00,,,,,pre-game
12,2c8d10bf-0c2c-426c-9777-ddb66f2080e3,GREEN_ASIST2,okay this is the transporter B technical exchange meeting lunch and management meeting have two or more attendees and the IT training facilities meeting and Human Resources meeting only had one,04:24:00,04:38:00,,,,,pre-game
13,7827a679-a39a-4e7c-8236-4cf23ac45279,RED_ASIST_2,this is medic can you repeat the third meeting that had two or more people you said taking close change lunch and what else,04:41:00,04:48:00,,,,,pre-game
14,be60aa58-b0c1-4433-aeca-599c7c06e3e7,GREEN_ASIST2,management,04:49:00,04:49:00,,,,,pre-game
15,dd5e3826-e12a-4277-8bbe-4ad0c63a7b48,BLUE_ASIST2,office medic here K2 B,04:41:00,04:43:00,,,,,pre-game
16,502e9ac6-b138-4ae1-aa11-112a0844a8e4,RED_ASIST_2,there's room on management meeting okay,04:50:00,04:53:00,,,,,pre-game
17,1bd4f5f5-6fb2-4712-bbf3-ac6639f795ac,RED_ASIST_2,so that is B6 is the technical exchange meeting so that's an important one F4 and D4 so I agree with the engineer we should start in the middle section and then maybe move out transporter where any meetings canceled,04:54:00,05:14:00,,,,,pre-game
